Time,Reading
2009.671997,-1990793
2010.271973,-2000154
2010.871948,-1986725
2011.472046,-1994609
2012.072021,-1983410
2012.671997,-1989641
2013.271973,-1988962
2013.871948,-1987536
2014.472046,-1991436
2015.072021,-1984058
2015.671997,-1985244
2016.271973,-1987546
2016.871948,-1988590
2017.472046,-1987712
2018.072021,-1989664
2018.671997,-1993020
2019.271973,-1988420
2019.871948,-1982862
2020.472046,-1988661
2021.072021,-1990317
2021.671997,-1991828
2022.271973,-1992368
2022.871948,-1992259
2023.472046,-1992913
2024.072021,-1992861
2024.671997,-1993756
2025.271973,-1993233
2025.871948,-1992115
2026.472046,-1992897
2027.072021,-1993249
2027.671997,-1993201
2028.271973,-1993195
2028.871948,-1993692
2029.472046,-1993765
2030.072021,-1994055
2030.671997,-1993975
2031.271973,-1994216
2031.871948,-1994330
2032.472046,-1994420
2033.072021,-1994592
2033.671997,-1994669
2034.271973,-1994861
2034.871948,-1995023
2035.472046,-1995078
2036.072021,-1995181
2036.671997,-1995255
2037.271973,-1995443
2037.871948,-1995430
2038.472046,-1995528
2039.072021,-1995765
2039.671997,-1995783
2040.271973,-1995979
2040.871948,-1995974
2041.472046,-1996145
2042.072021,-1996186
2042.671997,-1996429
2043.271973,-1996372
2043.871948,-1996506
2044.472046,-1996503
2045.072021,-1996534
2045.671997,-1996783
2046.271973,-1996722
2046.871948,-1996845
2047.472046,-1996969
2048.072021,-1996915
2048.672119,-1996998
2049.271973,-1997130
2049.87207,-1997199
2050.471924,-1997254
2051.072021,-1997184
2051.672119,-1997291
2052.271973,-1997448
2052.87207,-1997420
2053.471924,-1997594
2054.072021,-1997524
2054.672119,-1997906
2055.271973,-1997863
2055.87207,-1998041
2056.471924,-1997940
2057.072021,-1997918
2057.672119,-1997803
2058.271973,-1998163
2058.87207,-1997981
2059.471924,-1998265
2060.072021,-1998229
2060.672119,-1998276
2061.271973,-1998335
2061.87207,-1998425
2062.471924,-1998322
2063.072021,-1998358
2063.672119,-1998436
2064.271973,-1998401
2064.87207,-1998642
2065.471924,-1998542
2066.072021,-1998488
2066.672119,-1998771
2067.271973,-1998717
2067.87207,-1998711
2068.471924,-1998566
2069.072021,-1998670
2069.672119,-1998913
2070.271973,-1998979
2070.87207,-1998970
2071.471924,-1998999
2072.072021,-1999130
2072.672119,-1999171
2073.271973,-1999120
2073.87207,-1999316
2074.471924,-1999223
2075.072021,-1999245
2075.672119,-1999334
2076.271973,-1999348
2076.87207,-1999442
2077.471924,-1999470
2078.072021,-1999478
2078.672119,-1999399
2079.271973,-1999485
2079.87207,-1999617
2080.471924,-1999578
2081.072021,-1999639
2081.672119,-1999594
2082.271973,-1999701
2082.87207,-1999617
2083.471924,-1999748
2084.072021,-1999787
2084.672119,-1999849
2085.271973,-1999898
2085.87207,-1999825
2086.471924,-1999874
2087.072021,-1999920
2087.672119,-1999984
2088.271973,-2000033
2088.87207,-2000007
2089.471924,-2000130
2090.072021,-2000148
2090.672119,-2000168
2091.271973,-2000200
2091.87207,-2000165
2092.471924,-2000227
2093.072021,-2000194
2093.672119,-2000393
2094.271973,-2000334
2094.87207,-2000390
2095.471924,-2000423
2096.072021,-2000385
2096.672119,-2000480
2097.271973,-2000499
2097.87207,-2000584
2098.471924,-2000655
2099.072021,-2000648
2099.672119,-2000703
2100.271973,-2000661
2100.87207,-2000612
2101.471924,-2000725
2102.072021,-2000728
2102.672119,-2000741
2103.271973,-2000917
2103.87207,-2000844
2104.471924,-2000891
2105.072021,-2000905
2105.672119,-2000863
2106.271973,-2000954
2106.87207,-2000965
2107.471924,-2000944
2108.072021,-2000984
2108.672119,-2001104
2109.271973,-2001019
2109.87207,-2001038
2110.471924,-2001052
2111.072021,-2001116
2111.672119,-2001205
2112.271973,-2001190
2112.87207,-2001174
2113.471924,-2001210
2114.072021,-2001316
2114.672119,-2001321
2115.271973,-2001376
2115.87207,-2001354
2116.471924,-2001459
2117.072021,-2001419
2117.672119,-2001397
2118.271973,-2001456
2118.87207,-2001559
2119.471924,-2001404
2120.072021,-2001561
2120.672119,-2001647
2121.271973,-2001633
2121.87207,-2001621
2122.471924,-2001643
2123.072021,-2001703
2123.672119,-2001743
2124.271973,-2001831
2124.87207,-2001767
2125.471924,-2001829
2126.072021,-2001940
2126.672119,-2001867
2127.271973,-2001915
2127.87207,-2001960
2128.471924,-2001916
2129.072021,-2002007
2129.672119,-2002031
2130.271973,-2002024
2130.87207,-2002022
2131.471924,-2002084
2132.072021,-2002078
2132.672119,-2002157
2133.271973,-2002161
2133.87207,-2002162
2134.471924,-2002374
2135.072021,-2002181
2135.672119,-2002204
2136.271973,-2002455
2136.87207,-2002177
2137.471924,-2002366
2138.072021,-2002232
2138.672119,-2002281
2139.271973,-2002440
2139.87207,-2002509
2140.471924,-2002373
2141.072021,-2002502
2141.672119,-2002471
2142.271973,-2002406
2142.87207,-2002536
2143.471924,-2002366
2144.072021,-2002848
2144.672119,-2002442
2145.271973,-2002553
2145.87207,-2002513
2146.471924,-2002758
2147.072021,-2002796
2147.672119,-2002650
2148.271973,-2002771
2148.87207,-2002839
2149.471924,-2003034
2150.072021,-2002872
2150.672119,-2002806
2151.271973,-2002871
2151.87207,-2003018
2152.471924,-2003041
2153.072021,-2002949
2153.672119,-2002914
2154.271973,-2003084
2154.87207,-2003097
2155.471924,-2002949
2156.072021,-2003096
2156.672119,-2002953
2157.271973,-2003181
2157.87207,-2003226
2158.471924,-2003114
2159.072021,-2003214
2159.672119,-2003255
2160.271973,-2003414
2160.87207,-2003348
2161.471924,-2003332
2162.072021,-2003375
2162.672119,-2003403
2163.271973,-2003158
2163.87207,-2003344
2164.471924,-2003137
2165.072021,-2003378
2165.672119,-2003346
2166.271973,-2003382
2166.87207,-2003248
2167.471924,-2003778
2168.072021,-2003487
2168.672119,-2003657
2169.271973,-2003821
2169.87207,-2003555
2170.471924,-2003522
2171.072021,-2003724
2171.672119,-2003615
2172.271973,-2003725
2172.87207,-2003750
2173.471924,-2003753
2174.072021,-2003922
2174.672119,-2003780
2175.271973,-2003807
2175.87207,-2004026
2176.471924,-2003861
2177.072021,-2004040
2177.672119,-2004067
2178.271973,-2003960
2178.87207,-2004008
2179.471924,-2003858
2180.072021,-2003941
2180.672119,-2004119
2181.271973,-2004105
2181.87207,-2004057
2182.471924,-2004218
2183.072021,-2004292
2183.672119,-2004208
2184.271973,-2004291
2184.87207,-2004136
2185.471924,-2004231
2186.072021,-2004107
2186.672119,-2004123
2187.271973,-2004230
2187.87207,-2004216
2188.471924,-2004248
2189.072021,-2004239
2189.672119,-2004283
2190.271973,-2004220
2190.87207,-2004425
2191.471924,-2004364
2192.072021,-2004254
2192.672119,-2004456
2193.271973,-2004511
2193.87207,-2004504
2194.471924,-2004469
2195.072021,-2004448
2195.672119,-2004620
2196.271973,-2004581
2196.87207,-2004760
2197.471924,-2004520
2198.072021,-2004780
2198.672119,-2004708
2199.271973,-2004823
2199.87207,-2005072
2200.471924,-2004364
2201.072021,-2005246
2201.672119,-2000477
2202.271973,-2005163
2202.87207,-1998789
2203.471924,-2007161
2204.072021,-2006663
2204.672119,-1995360
2205.271973,-1998032
2205.87207,-2004672
2206.471924,-1999864
2207.072021,-2006571
2207.672119,-2004961
2208.271973,-1997816
2208.87207,-2001675
2209.471924,-2002503
2210.072021,-2003659
2210.672119,-1998794
2211.271973,-1998108
2211.87207,-2000720
2212.471924,-2002041
2213.072021,-1999964
2213.672119,-2009177
2214.271973,-2003796
2214.87207,-2006842
2215.471924,-2015362
2216.072021,-2004209
2216.672119,-1993951
2217.271973,-1991170
2217.87207,-1994079
2218.471924,-1981673
2219.072021,-1991190
2219.672119,-1994645
2220.271973,-1994019
2220.87207,-2007797
2221.471924,-1995254
2222.072021,-2011981
2222.672119,-2006610
2223.271973,-2016425
2223.87207,-1975715
2224.471924,-1997177
2225.072021,-1985034
2225.672119,-2012758
2226.271973,-2017390
2226.87207,-2025317
2227.471924,-1996088
2228.072021,-1982965
2228.672119,-2005093
2229.271973,-1995929
2229.87207,-2003268
2230.471924,-1998383
2231.072021,-2001136
2231.672119,-1991690
2232.271973,-1974637
2232.87207,-1984961
2233.471924,-1988690
2234.072021,-1979517
2234.672119,-1995368
2235.271973,-1985978
2235.87207,-1958676
2236.471924,-1972964
2237.072021,-1985139
2237.672119,-2004502
2238.271973,-1981886
2238.87207,-1998033
2239.471924,-1994687
2240.072021,-1990270
2240.672119,-1965012
2241.271973,-1968154
2241.87207,-1962744
2242.471924,-1960914
2243.072021,-1969444
2243.672119,-1987023
2244.271973,-1980225
2244.87207,-1986177
2245.471924,-2007508
2246.072021,-2010944
2246.672119,-2005665
2247.271973,-1990733
2247.87207,-2004077
2248.471924,-2001948
2249.072021,-2005345
2249.672119,-1984554
2250.271973,-1999653
2250.87207,-1999732
2251.471924,-2001820
2252.072021,-2020357
2252.672119,-2009034
2253.271973,-1987101
2253.87207,-2011514
2254.471924,-2006692
2255.072021,-2017448
2255.672119,-2014739
2256.271973,-2016721
2256.87207,-2053593
2257.471924,-2039118
2258.072021,-2014144
2258.672119,-2035768
2259.271973,-2041021
2259.87207,-2038890
2260.471924,-1994128
2261.072021,-2013814
2261.672119,-2063893
2262.271973,-2028723
2262.87207,-2025797
2263.471924,-2006996
2264.072021,-2000313
2264.672119,-2019865
2265.271973,-1998977
2265.87207,-1963244
2266.471924,-2013368
2267.072021,-2021470
2267.672119,-1974957
2268.271973,-1999887
2268.87207,-1985346
2269.471924,-1992146
2270.072021,-1981473
2270.672119,-1997560
2271.271973,-2000380
2271.87207,-2003677
2272.471924,-2025048
2273.072021,-2002589
2273.672119,-1979811
2274.271973,-1990951
2274.87207,-1993352
2275.471924,-2013106
2276.072021,-2012878
2276.672119,-2011600
2277.271973,-1996427
2277.87207,-2002380
2278.471924,-2042093
2279.072021,-2009093
2279.672119,-2019680
2280.271973,-1995044
2280.87207,-1969124
2281.471924,-2038115
2282.072021,-2012627
2282.672119,-1977959
2283.271973,-2077567
2283.87207,-2039214
2284.471924,-1996409
2285.072021,-1997816
2285.672119,-1987817
2286.271973,-2026981
2286.87207,-1980188
2287.471924,-2041238
2288.072021,-1991487
2288.672119,-1977244
2289.271973,-1999706
2289.87207,-1963366
2290.471924,-1981870
2291.072021,-1999307
2291.672119,-2000451
2292.271973,-2013096
2292.87207,-1991159
2293.471924,-2020760
2294.072021,-2001546
2294.672119,-2007456
2295.271973,-2022516
2295.87207,-2020574
2296.471924,-2014692
2297.072021,-2016733
2297.672119,-2006613
2298.271973,-2018811
2298.87207,-2010700
2299.471924,-2014084
2300.072021,-2042469
2300.672119,-2013143
2301.271973,-1998431
2301.87207,-1993242
2302.471924,-2020535
2303.072021,-2028761
2303.672119,-1984823
2304.271973,-2012933
2304.87207,-2039481
2305.471924,-1998472
2306.072021,-2015190
2306.672119,-2031065
2307.271973,-1995219
2307.87207,-2019967
2308.471924,-1965610
2309.072021,-2081542
2309.672119,-2007308
2310.271973,-1995379
2310.87207,-2002741
2311.471924,-2014271
2312.072021,-2012131
2312.672119,-2012131
2313.271973,-2003528
2313.87207,-2037643
2314.471924,-1985151
2315.072021,-2052553
2315.672119,-1976510
2316.271973,-1997521
2316.87207,-2010575
2317.471924,-2020370
2318.072021,-1996036
2318.672119,-1984973
2319.271973,-1972319
2319.87207,-2002159
2320.471924,-1970748
2321.072021,-1986769
2321.672119,-1987486
2322.271973,-1978425
2322.87207,-2005741
2323.471924,-1986167
2324.072021,-1980265
2324.672119,-1975005
2325.271973,-1992561
2325.87207,-1987939
2326.471924,-1978470
2327.072021,-1992679
2327.672119,-1997391
2328.271973,-1997725
2328.87207,-1976817
2329.471924,-1988732
2330.072021,-2002221
2330.672119,-1991739
2331.271973,-1991706
2331.87207,-1979332
2332.471924,-1989708
2333.072021,-1988296
2333.672119,-1988476
2334.271973,-2010280
2334.87207,-1944040
2335.471924,-2011789
2336.072021,-1998235
2336.672119,-1972850
2337.271973,-1978730
2337.87207,-1981032
2338.471924,-1970280
2339.072021,-2006786
2339.672119,-2013369
2340.271973,-1996847
2340.87207,-1994594
2341.471924,-1995600
2342.072021,-1987501
2342.672119,-1989546
2343.271973,-1997320
2343.87207,-1997652
2344.471924,-1992006
2345.072021,-1994895
2345.672119,-2006594
2346.271973,-2003132
2346.87207,-1999840
2347.471924,-1998751
2348.072021,-1997436
2348.672119,-1998309
2349.271973,-2005874
2349.87207,-2006486
2350.471924,-2012400
2351.072021,-2008014
2351.672119,-2007414
2352.271973,-2000435
2352.87207,-1990186
2353.471924,-1999708
2354.072021,-2002474
2354.672119,-2009614
2355.271973,-2017298
2355.87207,-2015221
2356.471924,-2012950
2357.072021,-2007704
2357.672119,-2018156
2358.271973,-2009118
2358.87207,-2018032
2359.471924,-2024887
2360.072021,-2027409
2360.672119,-2025019
2361.271973,-2025194
2361.87207,-2025106
2362.471924,-2021833
2363.072021,-2019565
2363.672119,-2018255
2364.271973,-2019716
2364.87207,-2015823
2365.471924,-2013976
2366.072021,-2014133
2366.672119,-2015745
2367.271973,-2014242
2367.87207,-2016943
2368.471924,-2015567
2369.072021,-2012371
2369.672119,-2011528
2370.271973,-2011226
2370.87207,-2010258
2371.471924,-2009238
2372.072021,-2010361
2372.672119,-2009872
2373.271973,-2010230
2373.87207,-2006799
2374.471924,-2008592
2375.072021,-2017731
2375.672119,-2016574
2376.271973,-2015434
2376.87207,-2013615
2377.471924,-2014400
2378.072021,-2012730
2378.672119,-2017449
2379.271973,-2012399
2379.87207,-2004993
2380.471924,-1994413
2381.072021,-1997122
2381.672119,-1991585
2382.271973,-2002082
2382.87207,-2013119
2383.471924,-2023094
2384.072021,-2017384
2384.672119,-2021089
2385.271973,-2025243
2385.87207,-2024993
2386.471924,-2026723
2387.072021,-2035236
2387.672119,-2022236
2388.271973,-1999482
2388.87207,-2008523
2389.471924,-2011756
2390.072021,-2010382
2390.672119,-2011372
2391.271973,-2015493
2391.87207,-2015668
2392.471924,-2015165
2393.072021,-2010239
2393.672119,-2002956
2394.271973,-2007215
2394.87207,-2003540
2395.471924,-2010864
2396.072021,-2016188
2396.672119,-2013231
2397.271973,-2012607
2397.87207,-2011597
2398.471924,-2010987
2399.072021,-2011768
2399.672119,-2011736
2400.271973,-2010873
2400.87207,-2010945
2401.471924,-2008404
2402.072021,-2008403
2402.672119,-2007367
2403.271973,-2007767
2403.87207,-2007887
2404.471924,-2007091
2405.072021,-2006930
2405.672119,-2004650
2406.271973,-2007265
2406.87207,-2004686
2407.471924,-1991762
2408.072021,-1990041
2408.672119,-1992459
2409.271973,-1991492
2409.87207,-1995694
2410.471924,-1994908
2411.072021,-1995512
2411.672119,-1998574
2412.271973,-2001237
2412.87207,-2000379
2413.471924,-2001187
2414.072021,-2000913
2414.672119,-2000819
2415.271973,-2000021
2415.87207,-1998595
2416.471924,-1999412
2417.072021,-2000622
2417.672119,-2003673
2418.271973,-2007666
2418.87207,-2016636
2419.471924,-2015988
2420.072021,-2011975
2420.672119,-2012504
2421.271973,-2012074
2421.87207,-2013994
2422.471924,-2015618
2423.072021,-2013192
2423.672119,-2011480
2424.271973,-2012919
2424.87207,-2013898
2425.471924,-2008648
2426.072021,-2008296
2426.672119,-2012581
2427.271973,-2009918
2427.87207,-2010889
2428.471924,-2011413
2429.072021,-2010105
2429.672119,-2008146
2430.271973,-2007130
2430.87207,-2006239
2431.471924,-2007417
2432.072021,-2008819
2432.672119,-2007883
2433.271973,-2013093
2433.87207,-2015697
2434.471924,-2022728
2435.072021,-2023740
2435.672119,-2009648
2436.271973,-2008594
2436.87207,-2007555
2437.471924,-2008596
2438.072021,-2014108
2438.672119,-2017467
2439.271973,-2022823
2439.87207,-2022539
2440.471924,-2019499
2441.072021,-2020439
2441.672119,-2023940
2442.271973,-2020881
2442.87207,-2020688
2443.471924,-2023467
2444.072021,-2022220
2444.672119,-2018481
2445.271973,-2021107
2445.87207,-2029769
2446.471924,-2022922
2447.072021,-2020522
2447.672119,-2026213
2448.271973,-2025839
2448.87207,-2019995
2449.471924,-2015597
2450.072021,-2018220
2450.672119,-2015676
2451.271973,-2020422
2451.87207,-2011651
2452.471924,-2019381
2453.072021,-2025068
2453.672119,-2024886
2454.271973,-2018499
2454.87207,-2014288
2455.471924,-2016391
2456.072021,-2015644
2456.672119,-2017265
2457.271973,-2016438
2457.87207,-2017026
2458.471924,-2014002
2459.072021,-2015753
2459.672119,-2013121
2460.271973,-2013222
2460.87207,-2011052
2461.471924,-2012991
2462.072021,-2009561
2462.672119,-2009101
2463.271973,-2010600
2463.87207,-2009752
2464.471924,-2008886
2465.072021,-2008386
2465.672119,-1996838
2466.271973,-1993669
2466.87207,-1996395
2467.471924,-1994119
2468.072021,-2000579
2468.672119,-2003502
2469.271973,-1998538
2469.87207,-2007224
2470.471924,-2008742
2471.072021,-2009440
2471.672119,-2009331
2472.271973,-2010828
2472.87207,-2009835
2473.471924,-2011241
2474.072021,-2012280
2474.672119,-2013080
2475.271973,-2013053
2475.87207,-2018000
2476.471924,-2024126
2477.072021,-2026247
2477.672119,-2025148
2478.271973,-2026042
2478.87207,-2030969
2479.471924,-2029779
2480.072021,-2029039
2480.672119,-2029825
2481.271973,-2030080
2481.87207,-2025686
2482.471924,-2021352
2483.072021,-2023931
2483.672119,-2026374
2484.271973,-2024912
2484.87207,-2019764
2485.471924,-2020295
2486.072021,-2024189
2486.672119,-2027931
2487.271973,-2025936
2487.87207,-2025284
2488.471924,-2025037
2489.072021,-2022525
2489.672119,-2014798
2490.271973,-2013279
2490.87207,-2019458
2491.471924,-2018277
2492.072021,-2013647
2492.672119,-2011919
2493.271973,-2011419
2493.87207,-2010819
2494.471924,-2012728
2495.072021,-2012245
2495.672119,-2006792
2496.271973,-2008643
2496.87207,-2008286
2497.471924,-2006165
2498.072021,-2009745
2498.672119,-2015145
2499.271973,-2007519
2499.87207,-2004176
2500.471924,-2008304
2501.072021,-2009401
2501.672119,-2009013
2502.271973,-2011963
2502.87207,-2010276
2503.471924,-2012438
2504.072021,-2008109
2504.672119,-2007489
2505.271973,-2002105
2505.87207,-1996547
2506.471924,-1992773
2507.072021,-1996449
2507.672119,-2000847
2508.271973,-2011524
2508.87207,-2013196
