Time,State,Pump 1 Voltage,Pump 2 Voltage
3080.572021,Idle,0,0
3081.172119,Idle,0,0
3081.771973,Idle,0,0
3082.37207,Idle,0,0
3082.971924,Idle,0,0
3083.572021,Idle,0,0
3084.172119,Idle,0,0
3084.771973,Idle,0,0
3085.37207,Idle,0,0
3085.971924,Idle,0,0
3086.572021,Idle,0,0
3087.172119,Idle,0,0
3087.771973,Idle,0,0
3088.37207,Idle,0,0
3088.971924,Idle,0,0
3089.572021,Idle,0,0
3090.172119,Idle,0,0
3090.771973,Idle,0,0
3091.37207,Idle,0,0
3091.971924,Idle,0,0
3092.572021,Idle,0,0
3093.072021,Reset,0,12
3093.172119,Reset,0,12
3093.271973,Reset,0,12
3093.37207,Reset,0,12
3093.471924,Reset,0,12
3093.572021,Reset,0,12
3093.672119,Reset,0,12
3093.771973,Reset,0,12
3093.87207,Reset,0,12
3093.971924,Reset,0,12
3094.072021,Reset,0,12
3094.172119,Reset,0,12
3094.271973,Reset,0,12
3094.37207,Reset,0,12
3094.471924,Reset,0,12
3094.572021,Reset,0,12
3094.672119,Reset,0,12
3094.771973,Reset,0,12
3094.87207,Reset,0,12
3094.971924,Reset,0,12
3095.072021,Reset,0,12
3095.172119,Reset,0,12
3095.271973,Reset,0,12
3095.37207,Reset,0,12
3095.471924,Reset,0,12
3095.572021,Reset,0,12
3095.672119,Reset,0,12
3095.771973,Reset,0,12
3095.87207,Reset,0,12
3095.971924,Reset,0,12
3096.072021,Reset,0,12
3096.172119,Reset,0,12
3096.271973,Reset,0,12
3096.37207,Reset,0,12
3096.471924,Reset,0,12
3096.572021,Reset,0,12
3096.672119,Reset,0,12
3096.771973,Reset,0,12
3096.87207,Reset,0,12
3096.971924,Reset,0,12
3097.072021,Reset,0,12
3097.172119,Reset,0,12
3097.271973,Reset,0,12
3097.37207,Reset,0,12
3097.471924,Reset,0,12
3097.572021,Reset,0,12
3097.672119,Reset,0,12
3097.771973,Reset,0,12
3097.87207,Reset,0,12
3097.971924,Reset,0,12
3098.072021,Reset,0,12
3098.172119,Reset,0,12
3098.271973,Reset,0,12
3098.37207,Reset,0,12
3098.471924,Reset,0,12
3098.572021,Reset,0,12
3098.672119,Reset,0,12
3098.771973,Reset,0,12
3098.87207,Reset,0,12
3098.971924,Reset,0,12
3099.072021,Reset,0,12
3099.172119,Reset,0,12
3099.271973,Reset,0,12
3099.37207,Reset,0,12
3099.471924,Reset,0,12
3099.572021,Reset,0,12
3099.672119,Reset,0,12
3099.771973,Reset,0,12
3099.87207,Reset,0,12
3099.971924,Reset,0,12
3100.072021,Reset,0,12
3100.172119,Reset,0,12
3100.771973,Idle,0,0
3101.37207,Idle,0,0
3101.971924,Idle,0,0
3102.572021,Idle,0,0
3103.172119,Idle,0,0
3103.771973,Idle,0,0
3104.37207,Idle,0,0
3104.971924,Idle,0,0
3105.572021,Idle,0,0
3106.172119,Idle,0,0
3106.771973,Idle,0,0
3107.37207,Idle,0,0
3107.971924,Idle,0,0
3108.572021,Idle,0,0
3109.172119,Idle,0,0
3109.771973,Idle,0,0
3110.37207,Idle,0,0
3110.971924,Idle,0,0
3111.572021,Idle,0,0
3112.172119,Idle,0,0
3112.771973,Idle,0,0
3113.37207,Idle,0,0
3113.971924,Idle,0,0
3114.572021,Idle,0,0
3115.172119,Idle,0,0
3115.771973,Idle,0,0
3116.37207,Idle,0,0
3116.971924,Idle,0,0
3117.572021,Idle,0,0
3118.172119,Idle,0,0
3118.771973,Idle,0,0
3119.37207,Idle,0,0
3119.971924,Idle,0,0
3120.572021,Idle,0,0
3121.172119,Idle,0,0
3121.771973,Idle,0,0
3122.37207,Idle,0,0
3122.971924,Idle,0,0
3123.572021,Idle,0,0
3124.172119,Idle,0,0
3124.771973,Idle,0,0
3125.37207,Idle,0,0
3125.971924,Idle,0,0
3126.572021,Idle,0,0
3127.172119,Idle,0,0
3127.771973,Idle,0,0
3128.37207,Idle,0,0
3128.971924,Idle,0,0
3129.572021,Idle,0,0
3130.172119,Idle,0,0
3130.771973,Idle,0,0
3131.37207,Idle,0,0
3131.971924,Idle,0,0
3132.572021,Idle,0,0
3133.172119,Idle,0,0
3133.771973,Idle,0,0
3134.37207,Idle,0,0
3134.971924,Idle,0,0
3135.572021,Idle,0,0
3136.172119,Idle,0,0
3136.771973,Idle,0,0
3137.37207,Idle,0,0
3137.971924,Idle,0,0
3138.572021,Idle,0,0
3139.172119,Idle,0,0
3139.771973,Idle,0,0
3140.37207,Idle,0,0
3140.971924,Idle,0,0
3141.572021,Idle,0,0
3142.172119,Idle,0,0
3142.771973,Idle,0,0
3143.37207,Idle,0,0
3143.971924,Idle,0,0
3144.572021,Idle,0,0
3145.172119,Idle,0,0
3145.771973,Idle,0,0
3146.37207,Idle,0,0
3146.971924,Idle,0,0
3147.572021,Idle,0,0
3148.172119,Idle,0,0
3148.771973,Idle,0,0
3149.37207,Idle,0,0
3149.971924,Idle,0,0
3150.572021,Idle,0,0
3151.172119,Idle,0,0
3151.771973,Idle,0,0
3152.37207,Idle,0,0
3152.971924,Idle,0,0
3153.572021,Idle,0,0
3154.172119,Idle,0,0
3154.771973,Idle,0,0
3154.87207,Fill %50,12,0
3154.971924,Fill %50,12,0
3155.072021,Fill %50,12,0
3155.172119,Fill %50,12,0
3155.271973,Fill %50,12,0
3155.37207,Fill %50,12,0
3155.471924,Fill %50,12,0
3155.572021,Fill %50,12,0
3155.672119,Fill %50,12,0
3155.771973,Fill %50,12,0
3155.87207,Fill %50,12,0
3155.971924,Fill %50,12,0
3156.072021,Fill %50,12,0
3156.172119,Fill %50,12,0
3156.271973,Fill %50,12,0
3156.37207,Fill %50,12,0
3156.471924,Fill %50,12,0
3156.572021,Fill %50,12,0
3156.672119,Fill %50,12,0
3156.771973,Fill %50,12,0
3156.87207,Fill %50,12,0
3156.971924,Fill %50,12,0
3157.072021,Fill %50,12,0
3157.172119,Fill %50,12,0
3157.271973,Fill %50,12,0
3157.37207,Fill %50,12,0
3157.471924,Fill %50,12,0
3157.572021,Fill %50,12,0
3157.672119,Fill %50,12,0
3157.771973,Fill %50,12,0
3157.87207,Fill %50,12,0
3157.971924,Fill %50,12,0
3158.072021,Fill %50,12,0
3158.172119,Fill %50,12,0
3158.271973,Fill %50,12,0
3158.37207,Fill %50,12,0
3158.471924,Fill %50,12,0
3158.572021,Fill %50,12,0
3158.672119,Fill %50,12,0
3158.771973,Fill %50,12,0
3158.87207,Fill %50,12,0
3158.971924,Fill %50,12,0
3159.072021,Fill %50,12,0
3159.172119,Fill %50,12,0
3159.271973,Fill %50,12,0
3159.37207,Fill %50,12,0
3159.471924,Fill %50,12,0
3159.572021,Fill %50,12,0
3159.672119,Fill %50,12,0
3159.771973,Fill %50,12,0
3159.87207,Fill %50,12,0
3159.971924,Fill %50,12,0
3160.072021,Fill %50,12,0
3160.172119,Fill %50,12,0
3160.271973,Fill %50,12,0
3160.37207,Fill %50,12,0
3160.471924,Fill %50,12,0
3160.572021,Fill %50,12,0
3160.672119,Fill %50,12,0
3160.771973,Fill %50,12,0
3160.87207,Fill %50,12,0
3160.971924,Fill %50,12,0
3161.072021,Fill %50,12,0
3161.172119,Fill %50,12,0
3161.271973,Fill %50,12,0
3161.37207,Fill %50,12,0
3161.471924,Fill %50,12,0
3161.572021,Fill %50,12,0
3161.672119,Fill %50,12,0
3161.771973,Fill %50,12,0
3161.87207,Fill %50,12,0
3161.971924,Fill %50,12,0
3162.072021,Fill %50,12,0
3162.172119,Fill %50,12,0
3162.271973,Fill %50,12,0
3162.37207,Fill %50,12,0
3162.471924,Fill %50,12,0
3162.572021,Fill %50,12,0
3162.672119,Fill %50,12,0
3162.771973,Fill %50,12,0
3162.87207,Fill %50,12,0
3162.971924,Fill %50,12,0
3163.072021,Fill %50,12,0
3163.172119,Fill %50,12,0
3163.271973,Fill %50,12,0
3163.37207,Fill %50,12,0
3163.471924,Fill %50,12,0
3163.572021,Fill %50,12,0
3163.672119,Fill %50,12,0
3163.771973,Fill %50,12,0
3163.87207,Fill %50,12,0
3163.971924,Fill %50,12,0
3164.072021,Fill %50,12,0
3164.172119,Fill %50,12,0
3164.271973,Fill %50,12,0
3164.37207,Fill %50,12,0
3164.471924,Fill %50,12,0
3164.572021,Fill %50,12,0
3164.672119,Fill %50,12,0
3164.771973,Fill %50,12,0
3165.37207,Idle,0,0
3165.971924,Idle,0,0
3166.572021,Idle,0,0
3167.172119,Idle,0,0
3167.771973,Idle,0,0
3168.37207,Idle,0,0
3168.971924,Idle,0,0
3169.572021,Idle,0,0
3170.172119,Idle,0,0
3170.771973,Idle,0,0
3171.37207,Idle,0,0
3171.971924,Idle,0,0
3172.572021,Idle,0,0
3173.172119,Idle,0,0
3173.771973,Idle,0,0
3174.37207,Idle,0,0
3174.971924,Idle,0,0
3175.572021,Idle,0,0
3176.172119,Idle,0,0
3176.771973,Idle,0,0
3176.87207,Reset,0,12
3176.971924,Reset,0,12
3177.072021,Reset,0,12
3177.172119,Reset,0,12
3177.271973,Reset,0,12
3177.37207,Reset,0,12
3177.471924,Reset,0,12
3177.572021,Reset,0,12
3177.672119,Reset,0,12
3177.771973,Reset,0,12
3177.87207,Reset,0,12
3177.971924,Reset,0,12
3178.072021,Reset,0,12
3178.172119,Reset,0,12
3178.271973,Reset,0,12
3178.37207,Reset,0,12
3178.471924,Reset,0,12
3178.572021,Reset,0,12
3178.672119,Reset,0,12
3178.771973,Reset,0,12
3178.87207,Reset,0,12
3178.971924,Reset,0,12
3179.072021,Reset,0,12
3179.172119,Reset,0,12
3179.271973,Reset,0,12
3179.37207,Reset,0,12
3179.471924,Reset,0,12
3179.572021,Reset,0,12
3179.672119,Reset,0,12
3179.771973,Reset,0,12
3179.87207,Reset,0,12
3179.971924,Reset,0,12
3180.072021,Reset,0,12
3180.172119,Reset,0,12
3180.271973,Reset,0,12
3180.37207,Reset,0,12
3180.471924,Reset,0,12
3180.572021,Reset,0,12
3180.672119,Reset,0,12
3180.771973,Reset,0,12
3180.87207,Reset,0,12
3180.971924,Reset,0,12
3181.072021,Reset,0,12
3181.172119,Reset,0,12
3181.271973,Reset,0,12
3181.37207,Reset,0,12
3181.471924,Reset,0,12
3181.572021,Reset,0,12
3181.672119,Reset,0,12
3181.771973,Reset,0,12
3181.87207,Reset,0,12
3181.971924,Reset,0,12
3182.072021,Reset,0,12
3182.172119,Reset,0,12
3182.271973,Reset,0,12
3182.37207,Reset,0,12
3182.471924,Reset,0,12
3182.572021,Reset,0,12
3182.672119,Reset,0,12
3182.771973,Reset,0,12
3182.87207,Reset,0,12
3182.971924,Reset,0,12
3183.072021,Reset,0,12
3183.172119,Reset,0,12
3183.271973,Reset,0,12
3183.37207,Reset,0,12
3183.471924,Reset,0,12
3183.572021,Reset,0,12
3183.672119,Reset,0,12
3183.771973,Reset,0,12
3183.87207,Reset,0,12
3183.971924,Reset,0,12
3184.072021,Reset,0,12
3184.172119,Reset,0,12
3184.271973,Reset,0,12
3184.37207,Reset,0,12
3184.471924,Reset,0,12
3184.572021,Reset,0,12
3184.672119,Reset,0,12
3184.771973,Reset,0,12
3184.87207,Reset,0,12
3184.971924,Reset,0,12
3185.072021,Reset,0,12
3185.172119,Reset,0,12
3185.271973,Reset,0,12
3185.37207,Reset,0,12
3185.471924,Reset,0,12
3185.572021,Reset,0,12
3185.672119,Reset,0,12
3185.771973,Reset,0,12
3186.37207,Idle,0,0
3186.971924,Idle,0,0
3187.572021,Idle,0,0
3188.172119,Idle,0,0
3188.471924,Reset,0,12
3188.572021,Reset,0,12
3188.672119,Reset,0,12
3188.771973,Reset,0,12
3188.87207,Reset,0,12
3188.971924,Reset,0,12
3189.072021,Reset,0,12
3189.172119,Reset,0,12
3189.271973,Reset,0,12
3189.37207,Reset,0,12
3189.471924,Reset,0,12
3189.572021,Reset,0,12
3189.672119,Reset,0,12
3189.771973,Reset,0,12
3189.87207,Reset,0,12
3189.971924,Reset,0,12
3190.072021,Reset,0,12
3190.172119,Reset,0,12
3190.271973,Reset,0,12
3190.37207,Reset,0,12
3190.471924,Reset,0,12
3190.572021,Reset,0,12
3190.672119,Reset,0,12
3191.271973,Idle,0,0
3191.87207,Idle,0,0
3192.471924,Idle,0,0
3193.072021,Idle,0,0
3193.672119,Idle,0,0
3194.271973,Idle,0,0
3194.87207,Idle,0,0
3195.471924,Idle,0,0
3196.072021,Idle,0,0
3196.672119,Idle,0,0
3197.271973,Idle,0,0
3197.87207,Idle,0,0
3198.471924,Idle,0,0
3199.072021,Idle,0,0
3199.672119,Idle,0,0
3200.271973,Idle,0,0
3200.87207,Idle,0,0
3201.471924,Idle,0,0
3202.072021,Idle,0,0
3202.672119,Idle,0,0
3203.271973,Idle,0,0
3203.87207,Idle,0,0
3204.471924,Idle,0,0
3205.072021,Idle,0,0
3205.672119,Idle,0,0
3206.271973,Idle,0,0
3206.87207,Idle,0,0
3207.471924,Idle,0,0
3208.072021,Idle,0,0
3208.672119,Idle,0,0
3209.271973,Idle,0,0
3209.87207,Idle,0,0
3210.471924,Idle,0,0
3211.072021,Idle,0,0
3211.672119,Idle,0,0
3212.271973,Idle,0,0
3212.87207,Idle,0,0
3213.471924,Idle,0,0
3214.072021,Idle,0,0
3214.672119,Idle,0,0
3215.271973,Idle,0,0
3215.87207,Idle,0,0
3216.471924,Idle,0,0
3217.072021,Idle,0,0
3217.672119,Idle,0,0
3218.271973,Idle,0,0
3218.87207,Idle,0,0
3219.471924,Idle,0,0
3220.072021,Idle,0,0
3220.672119,Idle,0,0
3221.271973,Idle,0,0
3221.87207,Idle,0,0
3222.471924,Idle,0,0
3223.072021,Idle,0,0
3223.672119,Idle,0,0
3224.271973,Idle,0,0
3224.87207,Idle,0,0
3225.471924,Idle,0,0
3226.072021,Idle,0,0
3226.672119,Idle,0,0
3227.271973,Idle,0,0
3227.87207,Idle,0,0
3228.471924,Idle,0,0
3229.072021,Idle,0,0
3229.672119,Idle,0,0
3230.271973,Idle,0,0
3230.87207,Idle,0,0
3231.471924,Idle,0,0
3232.072021,Idle,0,0
3232.672119,Idle,0,0
3233.271973,Idle,0,0
3233.87207,Idle,0,0
3234.471924,Idle,0,0
3235.072021,Idle,0,0
3235.672119,Idle,0,0
3236.271973,Idle,0,0
3236.87207,Idle,0,0
3237.471924,Idle,0,0
3238.072021,Idle,0,0
3238.672119,Idle,0,0
3239.271973,Idle,0,0
3239.87207,Idle,0,0
3240.471924,Idle,0,0
3241.072021,Idle,0,0
3241.672119,Idle,0,0
3242.271973,Idle,0,0
3242.87207,Idle,0,0
3243.471924,Idle,0,0
3243.971924,Fill %75,12,0
3244.072021,Fill %75,12,0
3244.172119,Fill %75,12,0
3244.271973,Fill %75,12,0
3244.37207,Fill %75,12,0
3244.471924,Fill %75,12,0
3244.572021,Fill %75,12,0
3244.672119,Fill %75,12,0
3244.771973,Fill %75,12,0
3244.87207,Fill %75,12,0
3244.971924,Fill %75,12,0
3245.072021,Fill %75,12,0
3245.172119,Fill %75,12,0
3245.271973,Fill %75,12,0
3245.37207,Fill %75,12,0
3245.471924,Fill %75,12,0
3245.572021,Fill %75,12,0
3245.672119,Fill %75,12,0
3245.771973,Fill %75,12,0
3245.87207,Fill %75,12,0
3245.971924,Fill %75,12,0
3246.072021,Fill %75,12,0
3246.172119,Fill %75,12,0
3246.271973,Fill %75,12,0
3246.37207,Fill %75,12,0
3246.471924,Fill %75,12,0
3246.572021,Fill %75,12,0
3246.672119,Fill %75,12,0
3246.771973,Fill %75,12,0
3246.87207,Fill %75,12,0
3246.971924,Fill %75,12,0
3247.072021,Fill %75,12,0
3247.172119,Fill %75,12,0
3247.271973,Fill %75,12,0
3247.37207,Fill %75,12,0
3247.471924,Fill %75,12,0
3247.572021,Fill %75,12,0
3247.672119,Fill %75,12,0
3247.771973,Fill %75,12,0
3247.87207,Fill %75,12,0
3247.971924,Fill %75,12,0
3248.072021,Fill %75,12,0
3248.172119,Fill %75,12,0
3248.271973,Fill %75,12,0
3248.37207,Fill %75,12,0
3248.471924,Fill %75,12,0
3248.572021,Fill %75,12,0
3248.672119,Fill %75,12,0
3248.771973,Fill %75,12,0
3248.87207,Fill %75,12,0
3248.971924,Fill %75,12,0
3249.072021,Fill %75,12,0
3249.172119,Fill %75,12,0
3249.271973,Fill %75,12,0
3249.37207,Fill %75,12,0
3249.471924,Fill %75,12,0
3249.572021,Fill %75,12,0
3249.672119,Fill %75,12,0
3249.771973,Fill %75,12,0
3249.87207,Fill %75,12,0
3249.971924,Fill %75,12,0
3250.072021,Fill %75,12,0
3250.172119,Fill %75,12,0
3250.271973,Fill %75,12,0
3250.37207,Fill %75,12,0
3250.471924,Fill %75,12,0
3250.572021,Fill %75,12,0
3250.672119,Fill %75,12,0
3250.771973,Fill %75,12,0
3250.87207,Fill %75,12,0
3250.971924,Fill %75,12,0
3251.072021,Fill %75,12,0
3251.172119,Fill %75,12,0
3251.271973,Fill %75,12,0
3251.37207,Fill %75,12,0
3251.471924,Fill %75,12,0
3251.572021,Fill %75,12,0
3251.672119,Fill %75,12,0
3251.771973,Fill %75,12,0
3251.87207,Fill %75,12,0
3251.971924,Fill %75,12,0
3252.072021,Fill %75,12,0
3252.172119,Fill %75,12,0
3252.271973,Fill %75,12,0
3252.37207,Fill %75,12,0
3252.471924,Fill %75,12,0
3252.572021,Fill %75,12,0
3252.672119,Fill %75,12,0
3252.771973,Fill %75,12,0
3252.87207,Fill %75,12,0
3252.971924,Fill %75,12,0
3253.072021,Fill %75,12,0
3253.172119,Fill %75,12,0
3253.271973,Fill %75,12,0
3253.37207,Fill %75,12,0
3253.471924,Fill %75,12,0
3253.572021,Fill %75,12,0
3253.672119,Fill %75,12,0
3253.771973,Fill %75,12,0
3253.87207,Fill %75,12,0
3253.971924,Fill %75,12,0
3254.072021,Fill %75,12,0
3254.172119,Fill %75,12,0
3254.271973,Fill %75,12,0
3254.37207,Fill %75,12,0
3254.471924,Fill %75,12,0
3254.572021,Fill %75,12,0
3254.672119,Fill %75,12,0
3254.771973,Fill %75,12,0
3254.87207,Fill %75,12,0
3254.971924,Fill %75,12,0
3255.072021,Fill %75,12,0
3255.172119,Fill %75,12,0
3255.271973,Fill %75,12,0
3255.37207,Fill %75,12,0
3255.471924,Fill %75,12,0
3255.572021,Fill %75,12,0
3255.672119,Fill %75,12,0
3255.771973,Fill %75,12,0
3255.87207,Fill %75,12,0
3255.971924,Fill %75,12,0
3256.072021,Fill %75,12,0
3256.172119,Fill %75,12,0
3256.271973,Fill %75,12,0
3256.37207,Fill %75,12,0
3256.471924,Fill %75,12,0
3256.572021,Fill %75,12,0
3256.672119,Fill %75,12,0
3256.771973,Fill %75,12,0
3256.87207,Fill %75,12,0
3256.971924,Fill %75,12,0
3257.072021,Fill %75,12,0
3257.172119,Fill %75,12,0
3257.271973,Fill %75,12,0
3257.37207,Fill %75,12,0
3257.471924,Fill %75,12,0
3257.572021,Fill %75,12,0
3257.672119,Fill %75,12,0
3257.771973,Fill %75,12,0
3257.87207,Fill %75,12,0
3257.971924,Fill %75,12,0
3258.072021,Fill %75,12,0
3258.172119,Fill %75,12,0
3258.271973,Fill %75,12,0
3258.37207,Fill %75,12,0
3258.471924,Fill %75,12,0
3258.572021,Fill %75,12,0
3258.672119,Fill %75,12,0
3258.771973,Fill %75,12,0
3258.87207,Fill %75,12,0
3258.971924,Fill %75,12,0
3259.572021,Idle,0,0
3260.172119,Idle,0,0
3260.771973,Idle,0,0
3261.37207,Idle,0,0
3261.971924,Idle,0,0
3262.572021,Idle,0,0
3263.172119,Idle,0,0
3263.771973,Idle,0,0
3264.37207,Idle,0,0
3264.971924,Idle,0,0
3265.572021,Idle,0,0
3265.771973,Reset,0,12
3265.87207,Reset,0,12
3265.971924,Reset,0,12
3266.072021,Reset,0,12
3266.172119,Reset,0,12
3266.271973,Reset,0,12
3266.37207,Reset,0,12
3266.471924,Reset,0,12
3266.572021,Reset,0,12
3266.672119,Reset,0,12
3266.771973,Reset,0,12
3266.87207,Reset,0,12
3266.971924,Reset,0,12
3267.072021,Reset,0,12
3267.172119,Reset,0,12
3267.271973,Reset,0,12
3267.37207,Reset,0,12
3267.471924,Reset,0,12
3267.572021,Reset,0,12
3267.672119,Reset,0,12
3267.771973,Reset,0,12
3267.87207,Reset,0,12
3267.971924,Reset,0,12
3268.072021,Reset,0,12
3268.172119,Reset,0,12
3268.271973,Reset,0,12
3268.37207,Reset,0,12
3268.471924,Reset,0,12
3268.572021,Reset,0,12
3268.672119,Reset,0,12
3268.771973,Reset,0,12
3268.87207,Reset,0,12
3268.971924,Reset,0,12
3269.072021,Reset,0,12
3269.172119,Reset,0,12
3269.271973,Reset,0,12
3269.37207,Reset,0,12
3269.471924,Reset,0,12
3269.572021,Reset,0,12
3269.672119,Reset,0,12
3269.771973,Reset,0,12
3269.87207,Reset,0,12
3269.971924,Reset,0,12
3270.072021,Reset,0,12
3270.172119,Reset,0,12
3270.271973,Reset,0,12
3270.37207,Reset,0,12
3270.471924,Reset,0,12
3270.572021,Reset,0,12
3270.672119,Reset,0,12
3270.771973,Reset,0,12
3270.87207,Reset,0,12
3270.971924,Reset,0,12
3271.072021,Reset,0,12
3271.172119,Reset,0,12
3271.271973,Reset,0,12
3271.37207,Reset,0,12
3271.471924,Reset,0,12
3271.572021,Reset,0,12
3271.672119,Reset,0,12
3271.771973,Reset,0,12
3271.87207,Reset,0,12
3271.971924,Reset,0,12
3272.072021,Reset,0,12
3272.172119,Reset,0,12
3272.271973,Reset,0,12
3272.37207,Reset,0,12
3272.471924,Reset,0,12
3272.572021,Reset,0,12
3272.672119,Reset,0,12
3272.771973,Reset,0,12
3272.87207,Reset,0,12
3272.971924,Reset,0,12
3273.072021,Reset,0,12
3273.172119,Reset,0,12
3273.271973,Reset,0,12
3273.37207,Reset,0,12
3273.471924,Reset,0,12
3273.572021,Reset,0,12
3273.672119,Reset,0,12
3273.771973,Reset,0,12
3273.87207,Reset,0,12
3273.971924,Reset,0,12
3274.072021,Reset,0,12
3274.172119,Reset,0,12
3274.271973,Reset,0,12
3274.37207,Reset,0,12
3274.471924,Reset,0,12
3274.572021,Reset,0,12
3274.672119,Reset,0,12
3275.271973,Idle,0,0
3275.87207,Idle,0,0
3276.471924,Idle,0,0
3276.771973,Reset,0,12
3276.87207,Reset,0,12
3276.971924,Reset,0,12
3277.072021,Reset,0,12
3277.172119,Reset,0,12
3277.271973,Reset,0,12
3277.37207,Reset,0,12
3277.471924,Reset,0,12
3277.572021,Reset,0,12
3277.672119,Reset,0,12
3277.771973,Reset,0,12
3277.87207,Reset,0,12
3277.971924,Reset,0,12
3278.072021,Reset,0,12
3278.172119,Reset,0,12
3278.271973,Reset,0,12
3278.37207,Reset,0,12
3278.471924,Reset,0,12
3278.572021,Reset,0,12
3278.672119,Reset,0,12
3278.771973,Reset,0,12
3278.87207,Reset,0,12
3278.971924,Reset,0,12
3279.072021,Reset,0,12
3279.172119,Reset,0,12
3279.271973,Reset,0,12
3279.37207,Reset,0,12
3279.471924,Reset,0,12
3279.572021,Reset,0,12
3279.672119,Reset,0,12
3279.771973,Reset,0,12
3279.87207,Reset,0,12
3279.971924,Reset,0,12
3280.072021,Reset,0,12
3280.172119,Reset,0,12
3280.271973,Reset,0,12
3280.37207,Reset,0,12
3280.471924,Reset,0,12
3280.572021,Reset,0,12
3280.672119,Reset,0,12
3280.771973,Reset,0,12
3280.87207,Reset,0,12
3280.971924,Reset,0,12
3281.072021,Reset,0,12
3281.172119,Reset,0,12
3281.271973,Reset,0,12
3281.37207,Reset,0,12
3281.471924,Reset,0,12
3281.572021,Reset,0,12
3281.672119,Reset,0,12
3281.771973,Reset,0,12
3281.87207,Reset,0,12
3281.971924,Reset,0,12
3282.072021,Reset,0,12
3282.172119,Reset,0,12
3282.271973,Reset,0,12
3282.87207,Idle,0,0
3283.471924,Idle,0,0
3284.072021,Idle,0,0
3284.672119,Idle,0,0
3285.271973,Idle,0,0
3285.87207,Idle,0,0
3286.471924,Idle,0,0
3287.072021,Idle,0,0
3287.672119,Idle,0,0
3288.271973,Idle,0,0
3288.87207,Idle,0,0
3289.471924,Idle,0,0
3290.072021,Idle,0,0
3290.672119,Idle,0,0
3291.271973,Idle,0,0
3291.87207,Idle,0,0
3292.471924,Idle,0,0
3293.072021,Idle,0,0
3293.672119,Idle,0,0
3294.271973,Idle,0,0
3294.87207,Idle,0,0
3295.471924,Idle,0,0
3296.072021,Idle,0,0
3296.672119,Idle,0,0
3297.271973,Idle,0,0
3297.87207,Idle,0,0
3298.471924,Idle,0,0
3299.072021,Idle,0,0
3299.672119,Idle,0,0
3300.271973,Idle,0,0
3300.87207,Idle,0,0
3301.471924,Idle,0,0
3302.072021,Idle,0,0
3302.672119,Idle,0,0
3303.271973,Idle,0,0
3303.87207,Idle,0,0
3304.471924,Idle,0,0
3305.072021,Idle,0,0
3305.672119,Idle,0,0
3306.271973,Idle,0,0
3306.87207,Idle,0,0
3307.471924,Idle,0,0
3308.072021,Idle,0,0
3308.672119,Idle,0,0
3309.271973,Idle,0,0
3309.87207,Idle,0,0
3310.471924,Idle,0,0
3311.072021,Idle,0,0
3311.672119,Idle,0,0
3312.271973,Idle,0,0
3312.87207,Idle,0,0
3313.471924,Idle,0,0
3314.072021,Idle,0,0
3314.672119,Idle,0,0
3315.271973,Idle,0,0
3315.87207,Idle,0,0
3316.471924,Idle,0,0
3317.072021,Idle,0,0
3317.672119,Idle,0,0
3318.271973,Idle,0,0
3318.87207,Idle,0,0
3319.471924,Idle,0,0
3320.072021,Idle,0,0
3320.672119,Idle,0,0
3321.271973,Idle,0,0
3321.87207,Idle,0,0
3322.471924,Idle,0,0
3323.072021,Idle,0,0
3323.672119,Idle,0,0
3324.271973,Idle,0,0
3324.87207,Idle,0,0
3325.471924,Idle,0,0
3326.072021,Idle,0,0
3326.672119,Idle,0,0
3327.271973,Idle,0,0
3327.87207,Idle,0,0
3328.471924,Idle,0,0
3329.072021,Idle,0,0
3329.672119,Idle,0,0
3330.271973,Idle,0,0
3330.87207,Idle,0,0
3331.471924,Idle,0,0
3332.072021,Idle,0,0
3332.672119,Idle,0,0
3333.271973,Idle,0,0
3333.87207,Idle,0,0
3334.471924,Idle,0,0
3335.072021,Idle,0,0
3335.672119,Idle,0,0
3336.271973,Idle,0,0
3336.87207,Idle,0,0
3337.471924,Idle,0,0
3338.072021,Idle,0,0
3338.672119,Idle,0,0
3339.271973,Idle,0,0
3339.87207,Idle,0,0
3340.471924,Idle,0,0
3341.072021,Idle,0,0
3341.672119,Idle,0,0
3342.271973,Idle,0,0
3342.87207,Idle,0,0
3343.471924,Idle,0,0
3344.072021,Idle,0,0
3344.672119,Idle,0,0
3345.271973,Idle,0,0
3345.87207,Idle,0,0
3346.471924,Idle,0,0
3347.072021,Idle,0,0
3347.672119,Idle,0,0
3348.271973,Idle,0,0
3348.87207,Idle,0,0
3349.471924,Idle,0,0
3350.072021,Idle,0,0
3350.672119,Idle,0,0
3351.271973,Idle,0,0
3351.87207,Idle,0,0
3352.471924,Idle,0,0
3353.072021,Idle,0,0
3353.672119,Idle,0,0
3354.271973,Idle,0,0
3354.87207,Idle,0,0
3355.471924,Idle,0,0
3356.072021,Idle,0,0
3356.672119,Idle,0,0
3357.271973,Idle,0,0
3357.87207,Idle,0,0
3358.471924,Idle,0,0
3359.072021,Idle,0,0
3359.672119,Idle,0,0
3360.271973,Idle,0,0
3360.87207,Idle,0,0
3361.471924,Idle,0,0
3362.072021,Idle,0,0
3362.672119,Idle,0,0
3363.271973,Idle,0,0
3363.87207,Idle,0,0
3364.471924,Idle,0,0
3365.072021,Idle,0,0
3365.672119,Idle,0,0
3366.271973,Idle,0,0
3366.87207,Idle,0,0
3367.471924,Idle,0,0
