Time,Reading
2027.072021,-1335047
2027.671997,-1334785
2028.271973,-1334626
2028.871948,-1334683
2029.472046,-1334304
2030.072021,-1334453
2030.671997,-1334157
2031.271973,-1333928
2031.871948,-1333824
2032.472046,-1333718
2033.072021,-1333549
2033.671997,-1333478
2034.271973,-1333319
2034.871948,-1333275
2035.472046,-1333146
2036.072021,-1333032
2036.671997,-1332881
2037.271973,-1332922
2037.871948,-1332669
2038.472046,-1332615
2039.072021,-1332616
2039.671997,-1332542
2040.271973,-1332529
2040.871948,-1332394
2041.472046,-1332337
2042.072021,-1332234
2042.671997,-1332151
2043.271973,-1332103
2043.871948,-1332084
2044.472046,-1331906
2045.072021,-1331739
2045.671997,-1331845
2046.271973,-1331716
2046.871948,-1331700
2047.472046,-1331626
2048.072021,-1331687
2048.672119,-1331507
2049.271973,-1331439
2049.87207,-1331374
2050.471924,-1331366
2051.072021,-1331288
2051.672119,-1331211
2052.271973,-1331253
2052.87207,-1331118
2053.471924,-1331050
2054.072021,-1330783
2054.672119,-1331082
2055.271973,-1330773
2055.87207,-1330857
2056.471924,-1330869
2057.072021,-1330940
2057.672119,-1330672
2058.271973,-1330936
2058.87207,-1330690
2059.471924,-1330501
2060.072021,-1330864
2060.672119,-1330626
2061.271973,-1330603
2061.87207,-1330593
2062.471924,-1330564
2063.072021,-1330451
2063.672119,-1330523
2064.271973,-1330380
2064.87207,-1330449
2065.471924,-1330331
2066.072021,-1330347
2066.672119,-1330413
2067.271973,-1330240
2067.87207,-1330106
2068.471924,-1330093
2069.072021,-1330012
2069.672119,-1330268
2070.271973,-1330112
2070.87207,-1330035
2071.471924,-1330077
2072.072021,-1330031
2072.672119,-1330031
2073.271973,-1329862
2073.87207,-1329949
2074.471924,-1330000
2075.072021,-1329723
2075.672119,-1329832
2076.271973,-1329808
2076.87207,-1329767
2077.471924,-1329802
2078.072021,-1329706
2078.672119,-1329611
2079.271973,-1329672
2079.87207,-1329648
2080.471924,-1329569
2081.072021,-1329589
2081.672119,-1329545
2082.271973,-1329500
2082.87207,-1329405
2083.471924,-1329490
2084.072021,-1329439
2084.672119,-1329508
2085.271973,-1329443
2085.87207,-1329335
2086.471924,-1329395
2087.072021,-1329322
2087.672119,-1329391
2088.271973,-1329418
2088.87207,-1329180
2089.471924,-1329215
2090.072021,-1329301
2090.672119,-1329295
2091.271973,-1329204
2091.87207,-1329214
2092.471924,-1329221
2093.072021,-1329165
2093.672119,-1329229
2094.271973,-1329190
2094.87207,-1329102
2095.471924,-1329093
2096.072021,-1328992
2096.672119,-1329121
2097.271973,-1329056
2097.87207,-1329032
2098.471924,-1328950
2099.072021,-1329026
2099.672119,-1329004
2100.271973,-1328922
2100.87207,-1328914
2101.471924,-1328933
2102.072021,-1328835
2102.672119,-1328847
2103.271973,-1328982
2103.87207,-1328872
2104.471924,-1328798
2105.072021,-1328936
2105.672119,-1328750
2106.271973,-1328595
2106.87207,-1328758
2107.471924,-1328642
2108.072021,-1328659
2108.672119,-1328692
2109.271973,-1328625
2109.87207,-1328568
2110.471924,-1328577
2111.072021,-1328531
2111.672119,-1328563
2112.271973,-1328560
2112.87207,-1328478
2113.471924,-1328530
2114.072021,-1328556
2114.672119,-1328468
2115.271973,-1328468
2115.87207,-1328426
2116.471924,-1328515
2117.072021,-1328452
2117.672119,-1328351
2118.271973,-1328351
2118.87207,-1328406
2119.471924,-1328259
2120.072021,-1328311
2120.672119,-1328365
2121.271973,-1328218
2121.87207,-1328263
2122.471924,-1328232
2123.072021,-1328279
2123.672119,-1328257
2124.271973,-1328194
2124.87207,-1328183
2125.471924,-1328208
2126.072021,-1328180
2126.672119,-1328096
2127.271973,-1328110
2127.87207,-1328119
2128.471924,-1328060
2129.072021,-1328061
2129.672119,-1327979
2130.271973,-1327990
2130.87207,-1328003
2131.471924,-1327997
2132.072021,-1328013
2132.672119,-1328025
2133.271973,-1327972
2133.87207,-1327882
2134.471924,-1328048
2135.072021,-1327844
2135.672119,-1327848
2136.271973,-1327959
2136.87207,-1327749
2137.471924,-1327831
2138.072021,-1327691
2138.672119,-1327713
2139.271973,-1327796
2139.87207,-1327835
2140.471924,-1327699
2141.072021,-1327779
2141.672119,-1327716
2142.271973,-1327569
2142.87207,-1327529
2143.471924,-1327628
2144.072021,-1327888
2144.672119,-1327345
2145.271973,-1327462
2145.87207,-1327441
2146.471924,-1327636
2147.072021,-1327602
2147.672119,-1327520
2148.271973,-1327520
2148.87207,-1327518
2149.471924,-1327490
2150.072021,-1327499
2150.672119,-1327361
2151.271973,-1327332
2151.87207,-1327466
2152.471924,-1327252
2153.072021,-1327373
2153.672119,-1327195
2154.271973,-1327307
2154.87207,-1327321
2155.471924,-1327090
2156.072021,-1327257
2156.672119,-1327200
2157.271973,-1327264
2157.87207,-1327154
2158.471924,-1327048
2159.072021,-1327209
2159.672119,-1327115
2160.271973,-1327150
2160.87207,-1327236
2161.471924,-1326880
2162.072021,-1327011
2162.672119,-1327117
2163.271973,-1326904
2163.87207,-1326951
2164.471924,-1326781
2165.072021,-1327047
2165.672119,-1326900
2166.271973,-1326761
2166.87207,-1326723
2167.471924,-1327046
2168.072021,-1326724
2168.672119,-1326935
2169.271973,-1327141
2169.87207,-1326842
2170.471924,-1326714
2171.072021,-1326978
2171.672119,-1326943
2172.271973,-1326660
2172.87207,-1326901
2173.471924,-1326803
2174.072021,-1326808
2174.672119,-1326706
2175.271973,-1326731
2175.87207,-1326903
2176.471924,-1326679
2177.072021,-1326735
2177.672119,-1326877
2178.271973,-1326637
2178.87207,-1326628
2179.471924,-1326801
2180.072021,-1326613
2180.672119,-1326720
2181.271973,-1326753
2181.87207,-1326612
2182.471924,-1326671
2183.072021,-1326745
2183.672119,-1326657
2184.271973,-1326610
2184.87207,-1326255
2185.471924,-1326433
2186.072021,-1326349
2186.672119,-1326330
2187.271973,-1326349
2187.87207,-1326343
2188.471924,-1326309
2189.072021,-1326333
2189.672119,-1326332
2190.271973,-1326229
2190.87207,-1326332
2191.471924,-1326421
2192.072021,-1326193
2192.672119,-1326258
2193.271973,-1326291
2193.87207,-1326219
2194.471924,-1326283
2195.072021,-1326133
2195.672119,-1326255
2196.271973,-1326158
2196.87207,-1326139
2197.471924,-1326103
2198.072021,-1326204
2198.672119,-1326250
2199.271973,-1326357
2199.87207,-1326548
2200.471924,-1325714
2201.072021,-1326934
2201.672119,-1326114
2202.271973,-1333871
2202.87207,-1327084
2203.471924,-1335111
2204.072021,-1334021
2204.672119,-1325863
2205.271973,-1332773
2205.87207,-1336677
2206.471924,-1331182
2207.072021,-1341100
2207.672119,-1338225
2208.271973,-1331589
2208.87207,-1332098
2209.471924,-1338519
2210.072021,-1337163
2210.672119,-1332034
2211.271973,-1330750
2211.87207,-1334970
2212.471924,-1337999
2213.072021,-1334892
2213.672119,-1342517
2214.271973,-1335775
2214.87207,-1338704
2215.471924,-1350210
2216.072021,-1331199
2216.672119,-1331663
2217.271973,-1330678
2217.87207,-1335584
2218.471924,-1322669
2219.072021,-1334961
2219.672119,-1337218
2220.271973,-1336470
2220.87207,-1340773
2221.471924,-1338202
2222.072021,-1352627
2222.672119,-1347649
2223.271973,-1355172
2223.87207,-1314028
2224.471924,-1333158
2225.072021,-1323328
2225.672119,-1354512
2226.271973,-1358877
2226.87207,-1368665
2227.471924,-1336939
2228.072021,-1325794
2228.672119,-1341847
2229.271973,-1339598
2229.87207,-1341539
2230.471924,-1337960
2231.072021,-1345370
2231.672119,-1330795
2232.271973,-1309758
2232.87207,-1319929
2233.471924,-1322341
2234.072021,-1310676
2234.672119,-1318406
2235.271973,-1324005
2235.87207,-1293492
2236.471924,-1309915
2237.072021,-1322000
2237.672119,-1338096
2238.271973,-1316008
2238.87207,-1334458
2239.471924,-1329087
2240.072021,-1323492
2240.672119,-1300578
2241.271973,-1302721
2241.87207,-1297083
2242.471924,-1296957
2243.072021,-1301108
2243.672119,-1319413
2244.271973,-1313661
2244.87207,-1317969
2245.471924,-1346641
2246.072021,-1346025
2246.672119,-1339393
2247.271973,-1326297
2247.87207,-1338837
2248.471924,-1334726
2249.072021,-1343192
2249.672119,-1319715
2250.271973,-1330240
2250.87207,-1335953
2251.471924,-1333531
2252.072021,-1355198
2252.672119,-1339781
2253.271973,-1323690
2253.87207,-1346391
2254.471924,-1346683
2255.072021,-1350942
2255.672119,-1351805
2256.271973,-1353393
2256.87207,-1391211
2257.471924,-1377156
2258.072021,-1353005
2258.672119,-1377933
2259.271973,-1380309
2259.87207,-1375138
2260.471924,-1326998
2261.072021,-1349689
2261.672119,-1399676
2262.271973,-1370412
2262.87207,-1361039
2263.471924,-1343200
2264.072021,-1337196
2264.672119,-1349397
2265.271973,-1331465
2265.87207,-1297437
2266.471924,-1343066
2267.072021,-1361343
2267.672119,-1301023
2268.271973,-1333227
2268.87207,-1319189
2269.471924,-1325716
2270.072021,-1314407
2270.672119,-1329612
2271.271973,-1330634
2271.87207,-1339298
2272.471924,-1360436
2273.072021,-1331584
2273.672119,-1315959
2274.271973,-1322493
2274.87207,-1327281
2275.471924,-1346236
2276.072021,-1342668
2276.672119,-1342885
2277.271973,-1326947
2277.87207,-1333545
2278.471924,-1375277
2279.072021,-1345910
2279.672119,-1351468
2280.271973,-1329175
2280.87207,-1311598
2281.471924,-1370254
2282.072021,-1345550
2282.672119,-1307710
2283.271973,-1405075
2283.87207,-1388939
2284.471924,-1323064
2285.072021,-1325385
2285.672119,-1333637
2286.271973,-1363810
2286.87207,-1312802
2287.471924,-1371290
2288.072021,-1322345
2288.672119,-1306705
2289.271973,-1405893
2289.87207,-1289516
2290.471924,-1310546
2291.072021,-1331535
2291.672119,-1332294
2292.271973,-1334271
2292.87207,-1319667
2293.471924,-1350611
2294.072021,-1333567
2294.672119,-1337897
2295.271973,-1354004
2295.87207,-1350452
2296.471924,-1346499
2297.072021,-1353852
2297.672119,-1335464
2298.271973,-1355717
2298.87207,-1342523
2299.471924,-1345579
2300.072021,-1372445
2300.672119,-1343688
2301.271973,-1329675
2301.87207,-1319852
2302.471924,-1350755
2303.072021,-1362763
2303.672119,-1315651
2304.271973,-1339770
2304.87207,-1364656
2305.471924,-1327903
2306.072021,-1349201
2306.672119,-1366667
2307.271973,-1326351
2307.87207,-1342651
2308.471924,-1294677
2309.072021,-1418745
2309.672119,-1332157
2310.271973,-1325989
2310.87207,-1331622
2311.471924,-1350140
2312.072021,-1341796
2312.672119,-1338921
2313.271973,-1325918
2313.87207,-1367777
2314.471924,-1315807
2315.072021,-1383665
2315.672119,-1302173
2316.271973,-1319284
2316.87207,-1338026
2317.471924,-1347179
2318.072021,-1324071
2318.672119,-1312671
2319.271973,-1298590
2319.87207,-1330470
2320.471924,-1297503
2321.072021,-1317353
2321.672119,-1319321
2322.271973,-1301458
2322.87207,-1332199
2323.471924,-1315814
2324.072021,-1311141
2324.672119,-1296282
2325.271973,-1317817
2325.87207,-1316959
2326.471924,-1306924
2327.072021,-1323870
2327.672119,-1320330
2328.271973,-1327996
2328.87207,-1308037
2329.471924,-1315808
2330.072021,-1329403
2330.672119,-1318770
2331.271973,-1317895
2331.87207,-1305207
2332.471924,-1327234
2333.072021,-1311711
2333.672119,-1315410
2334.271973,-1339438
2334.87207,-1269290
2335.471924,-1333359
2336.072021,-1331600
2336.672119,-1297907
2337.271973,-1301985
2337.87207,-1313568
2338.471924,-1295952
2339.072021,-1331975
2339.672119,-1342547
2340.271973,-1322692
2340.87207,-1321786
2341.471924,-1323872
2342.072021,-1313422
2342.672119,-1315990
2343.271973,-1323082
2343.87207,-1324488
2344.471924,-1319272
2345.072021,-1321115
2345.672119,-1333404
2346.271973,-1330517
2346.87207,-1325787
2347.471924,-1324818
2348.072021,-1323132
2348.672119,-1324227
2349.271973,-1331948
2349.87207,-1332749
2350.471924,-1338489
2351.072021,-1333804
2351.672119,-1333396
2352.271973,-1327741
2352.87207,-1315550
2353.471924,-1325972
2354.072021,-1327160
2354.672119,-1333970
2355.271973,-1342813
2355.87207,-1340262
2356.471924,-1337857
2357.072021,-1333931
2357.672119,-1343602
2358.271973,-1333592
2358.87207,-1343122
2359.471924,-1349295
2360.072021,-1352538
2360.672119,-1350218
2361.271973,-1350111
2361.87207,-1349965
2362.471924,-1346395
2363.072021,-1343846
2363.672119,-1342578
2364.271973,-1343872
2364.87207,-1339503
2365.471924,-1337562
2366.072021,-1337717
2366.672119,-1339379
2367.271973,-1337416
2367.87207,-1340249
2368.471924,-1338968
2369.072021,-1335785
2369.672119,-1334815
2370.271973,-1334234
2370.87207,-1333033
2371.471924,-1332516
2372.072021,-1333051
2372.672119,-1332186
2373.271973,-1332633
2373.87207,-1329308
2374.471924,-1330815
2375.072021,-1340212
2375.672119,-1338829
2376.271973,-1338286
2376.87207,-1335699
2377.471924,-1337186
2378.072021,-1342609
2378.672119,-1338670
2379.271973,-1335777
2379.87207,-1330503
2380.471924,-1314717
2381.072021,-1317042
2381.672119,-1309493
2382.271973,-1322722
2382.87207,-1334744
2383.471924,-1344477
2384.072021,-1338081
2384.672119,-1341205
2385.271973,-1346431
2385.87207,-1344652
2386.471924,-1348111
2387.072021,-1355967
2387.672119,-1341174
2388.271973,-1318083
2388.87207,-1328104
2389.471924,-1331687
2390.072021,-1330259
2390.672119,-1330992
2391.271973,-1335043
2391.87207,-1335083
2392.471924,-1334738
2393.072021,-1329659
2393.672119,-1321982
2394.271973,-1326072
2394.87207,-1321590
2395.471924,-1328816
2396.072021,-1335015
2396.672119,-1331943
2397.271973,-1331351
2397.87207,-1330367
2398.471924,-1329646
2399.072021,-1330286
2399.672119,-1330051
2400.271973,-1329201
2400.87207,-1329344
2401.471924,-1326474
2402.072021,-1326202
2402.672119,-1325061
2403.271973,-1325376
2403.87207,-1325443
2404.471924,-1324455
2405.072021,-1324377
2405.672119,-1322608
2406.271973,-1324553
2406.87207,-1321602
2407.471924,-1308054
2408.072021,-1306723
2408.672119,-1309043
2409.271973,-1307992
2409.87207,-1312259
2410.471924,-1311325
2411.072021,-1311903
2411.672119,-1314902
2412.271973,-1317523
2412.87207,-1316469
2413.471924,-1317124
2414.072021,-1316738
2414.672119,-1316520
2415.271973,-1316099
2415.87207,-1314397
2416.471924,-1314696
2417.072021,-1315954
2417.672119,-1319247
2418.271973,-1323126
2418.87207,-1332298
2419.471924,-1333047
2420.072021,-1329428
2420.672119,-1329521
2421.271973,-1329062
2421.87207,-1330650
2422.471924,-1331962
2423.072021,-1329572
2423.672119,-1327646
2424.271973,-1328728
2424.87207,-1330383
2425.471924,-1330264
2426.072021,-1333820
2426.672119,-1329653
2427.271973,-1327199
2427.87207,-1327536
2428.471924,-1328327
2429.072021,-1327120
2429.672119,-1325506
2430.271973,-1325465
2430.87207,-1323721
2431.471924,-1325140
2432.072021,-1326654
2432.672119,-1325909
2433.271973,-1330838
2433.87207,-1334075
2434.471924,-1340550
2435.072021,-1342639
2435.672119,-1328024
2436.271973,-1326846
2436.87207,-1325907
2437.471924,-1327118
2438.072021,-1333028
2438.672119,-1335803
2439.271973,-1341134
2439.87207,-1342250
2440.471924,-1339714
2441.072021,-1339360
2441.672119,-1343089
2442.271973,-1339728
2442.87207,-1340231
2443.471924,-1342811
2444.072021,-1340870
2444.672119,-1338338
2445.271973,-1340216
2445.87207,-1349375
2446.471924,-1341804
2447.072021,-1338969
2447.672119,-1345312
2448.271973,-1345243
2448.87207,-1339208
2449.471924,-1332074
2450.072021,-1335730
2450.672119,-1335145
2451.271973,-1339432
2451.87207,-1330436
2452.471924,-1337266
2453.072021,-1343321
2453.672119,-1343643
2454.271973,-1337357
2454.87207,-1332995
2455.471924,-1335154
2456.072021,-1334692
2456.672119,-1336391
2457.271973,-1335034
2457.87207,-1335650
2458.471924,-1333307
2459.072021,-1336722
2459.672119,-1333717
2460.271973,-1333677
2460.87207,-1331335
2461.471924,-1332747
2462.072021,-1329283
2462.672119,-1328821
2463.271973,-1329582
2463.87207,-1329479
2464.471924,-1328166
2465.072021,-1327395
2465.672119,-1316471
2466.271973,-1312305
2466.87207,-1315703
2467.471924,-1313081
2468.072021,-1320166
2468.672119,-1322164
2469.271973,-1316753
2469.87207,-1327081
2470.471924,-1328683
2471.072021,-1328668
2471.672119,-1328656
2472.271973,-1330118
2472.87207,-1329172
2473.471924,-1330489
2474.072021,-1331452
2474.672119,-1332624
2475.271973,-1332986
2475.87207,-1337951
2476.471924,-1343613
2477.072021,-1346199
2477.672119,-1344969
2478.271973,-1345932
2478.87207,-1351170
2479.471924,-1349964
2480.072021,-1349124
2480.672119,-1349803
2481.271973,-1350129
2481.87207,-1346515
2482.471924,-1341481
2483.072021,-1343752
2483.672119,-1346026
2484.271973,-1344352
2484.87207,-1340733
2485.471924,-1340809
2486.072021,-1344660
2486.672119,-1348341
2487.271973,-1346406
2487.87207,-1345429
2488.471924,-1345647
2489.072021,-1343231
2489.672119,-1334362
2490.271973,-1333915
2490.87207,-1339484
2491.471924,-1338693
2492.072021,-1333429
2492.672119,-1331871
2493.271973,-1331122
2493.87207,-1330307
2494.471924,-1332686
2495.072021,-1332581
2495.672119,-1327543
2496.271973,-1326434
2496.87207,-1326779
2497.471924,-1324574
2498.072021,-1327939
2498.672119,-1333959
2499.271973,-1325577
2499.87207,-1322516
2500.471924,-1327227
2501.072021,-1328441
2501.672119,-1327461
2502.271973,-1329977
2502.87207,-1328497
2503.471924,-1330652
2504.072021,-1327160
2504.672119,-1326274
2505.271973,-1320179
2505.87207,-1315163
2506.471924,-1310418
2507.072021,-1314429
2507.672119,-1318577
2508.271973,-1329623
2508.87207,-1331396
