Time,Reading
1827.871948,1685627
1828.472046,1683360
1829.072021,1684719
1829.671997,1688360
1830.271973,1688174
1830.871948,1689261
1831.472046,1687968
1832.072021,1687249
1832.671997,1686062
1833.271973,1691048
1833.871948,1689811
1834.472046,1685760
1835.072021,1693231
1835.671997,1689366
1836.271973,1688309
1836.871948,1685094
1837.472046,1687014
1838.072021,1686268
1838.671997,1686884
1839.271973,1684117
1839.871948,1685581
1840.472046,1683662
1841.072021,1690372
1841.671997,1685311
1842.271973,1685692
1842.871948,1688856
1843.472046,1685884
1844.072021,1687517
1844.671997,1683580
1845.271973,1684246
1845.871948,1693996
1846.472046,1686292
1847.072021,1681546
1847.671997,1683728
1848.271973,1686428
1848.871948,1685986
1849.472046,1685036
1850.072021,1686781
1850.671997,1687926
1851.271973,1687125
1851.871948,1688566
1852.472046,1687828
1853.072021,1689494
1853.671997,1689008
1854.271973,1686518
1854.871948,1684236
1855.472046,1685019
1856.072021,1682431
1856.671997,1685047
1857.271973,1683893
1857.871948,1683076
1858.472046,1685467
1859.072021,1685421
1859.671997,1682487
1860.271973,1682469
1860.871948,1683226
1861.472046,1683859
1862.072021,1687053
1862.671997,1685126
1863.271973,1685532
1863.871948,1685424
1864.472046,1685368
1865.072021,1685314
1865.671997,1685191
1866.271973,1685270
1866.871948,1685055
1867.472046,1685112
1868.072021,1685504
1868.671997,1684323
1869.271973,1684413
1869.871948,1684854
1870.472046,1685142
1871.072021,1684824
1871.671997,1684855
1872.271973,1684724
1872.871948,1684855
1873.472046,1683377
1874.072021,1684776
1874.671997,1683242
1875.271973,1679423
1875.871948,1682114
1876.472046,1684625
1877.072021,1680859
1877.671997,1685646
1878.271973,1685177
1878.871948,1681697
1879.472046,1685247
1880.072021,1685907
1880.671997,1680475
1881.271973,1680691
1881.871948,1691565
1882.472046,1690374
1883.072021,1683394
1883.671997,1688467
1884.271973,1676324
1884.871948,1679527
1885.472046,1682658
1886.072021,1689632
1886.671997,1685722
1887.271973,1682450
1887.871948,1682575
1888.472046,1685081
1889.072021,1686267
1889.671997,1682782
1890.271973,1684562
1890.871948,1685450
1891.472046,1684156
1892.072021,1677064
1892.671997,1677798
1893.271973,1684762
1893.871948,1680996
1894.472046,1687721
1895.072021,1692071
1895.671997,1687592
1896.271973,1684880
1896.871948,1688400
1897.472046,1682648
1898.072021,1684313
1898.671997,1687213
1899.271973,1682531
1899.871948,1689107
1900.472046,1685684
1901.072021,1689742
1901.671997,1684870
1902.271973,1684224
1902.871948,1685987
1903.472046,1688971
1904.072021,1686475
1904.671997,1685505
1905.271973,1688013
1905.871948,1689321
1906.472046,1691983
1907.072021,1684529
1907.671997,1690217
1908.271973,1684177
1908.871948,1682480
1909.472046,1683436
1910.072021,1681561
1910.671997,1687053
1911.271973,1685881
1911.871948,1684869
1912.472046,1684373
1913.072021,1683046
1913.671997,1684727
1914.271973,1684881
1914.871948,1687819
1915.472046,1685881
1916.072021,1684021
1916.671997,1687279
1917.271973,1680479
1917.871948,1681689
1918.472046,1681073
1919.072021,1679048
1919.671997,1681582
1920.271973,1683034
1920.871948,1681755
1921.472046,1683298
1922.072021,1684037
1922.671997,1683344
1923.271973,1682126
1923.871948,1679138
1924.472046,1684592
1925.072021,1684297
1925.671997,1682006
1926.271973,1680352
1926.871948,1679579
1927.472046,1682149
1928.072021,1680221
1928.671997,1683308
1929.271973,1679930
1929.871948,1681321
1930.472046,1679504
1931.072021,1679674
1931.671997,1679667
1932.271973,1680282
1932.871948,1680894
1933.472046,1682145
1934.072021,1679255
1934.671997,1680950
1935.271973,1680903
1935.871948,1685312
1936.472046,1680693
1937.072021,1680610
1937.671997,1676926
1938.271973,1682295
1938.871948,1682177
1939.472046,1680083
1940.072021,1682372
1940.671997,1683766
1941.271973,1680768
1941.871948,1682830
1942.472046,1680246
1943.072021,1680549
1943.671997,1682437
1944.271973,1680427
1944.871948,1677356
1945.472046,1679426
1946.072021,1680598
1946.671997,1678438
1947.271973,1683031
1947.871948,1676779
1948.472046,1676990
1949.072021,1684494
1949.671997,1679889
1950.271973,1678856
1950.871948,1680523
1951.472046,1677473
1952.072021,1680027
1952.671997,1680302
1953.271973,1680164
1953.871948,1681413
1954.472046,1677888
1955.072021,1681784
1955.671997,1679029
1956.271973,1678203
1956.871948,1679179
1957.472046,1677931
1958.072021,1680406
1958.671997,1677899
1959.271973,1676599
1959.871948,1679764
1960.472046,1670834
1961.072021,1669878
1961.671997,1673622
1962.271973,1678715
1962.871948,1679735
1963.472046,1682060
1964.072021,1677317
1964.671997,1674704
1965.271973,1673714
1965.871948,1681748
1966.472046,1681082
1967.072021,1672448
1967.671997,1677452
1968.271973,1675394
1968.871948,1681281
1969.472046,1678604
1970.072021,1671998
1970.671997,1680462
1971.271973,1683478
1971.871948,1675484
1972.472046,1675730
1973.072021,1677430
1973.671997,1677322
1974.271973,1680850
1974.871948,1681871
1975.472046,1679020
1976.072021,1679918
1976.671997,1678564
1977.271973,1677745
1977.871948,1680510
1978.472046,1678046
1979.072021,1675745
1979.671997,1676897
1980.271973,1679056
1980.871948,1677668
1981.472046,1678849
1982.072021,1680258
1982.671997,1682785
1983.271973,1677648
1983.871948,1679588
1984.472046,1678677
1985.072021,1680682
1985.671997,1677482
1986.271973,1677897
1986.871948,1679876
1987.472046,1677360
1988.072021,1679096
1988.671997,1679793
1989.271973,1676971
1989.871948,1677986
1990.472046,1676761
1991.072021,1677422
1991.671997,1679054
1992.271973,1679592
1992.871948,1675929
1993.472046,1675656
1994.072021,1678594
1994.671997,1679210
1995.271973,1680593
1995.871948,1674291
1996.472046,1677573
1997.072021,1675248
1997.671997,1672557
1998.271973,1676410
1998.871948,1678366
1999.472046,1672464
2000.072021,1677017
2000.671997,1673378
2001.271973,1677770
2001.871948,1679945
2002.472046,1675375
2003.072021,1672066
2003.671997,1672238
2004.271973,1672965
2004.871948,1673914
2005.472046,1673237
2006.072021,1675729
2006.671997,1677947
2007.271973,1677039
2007.871948,1668997
2008.472046,1676781
2009.072021,1686593
2009.671997,1675839
2010.271973,1666900
2010.871948,1682209
2011.472046,1673003
2012.072021,1674509
2012.671997,1672092
2013.271973,1672847
2013.871948,1671910
2014.472046,1668575
2015.072021,1675881
2015.671997,1675063
2016.271973,1676198
2016.871948,1671949
2017.472046,1674303
2018.072021,1671192
2018.671997,1668273
2019.271973,1671525
2019.871948,1680743
2020.472046,1676144
2021.072021,1672482
2021.671997,1674401
2022.271973,1674629
2022.871948,1675092
2023.472046,1673328
2024.072021,1673277
2024.671997,1673191
2025.271973,1673544
2025.871948,1676463
2026.472046,1675279
2027.072021,1675324
2027.671997,1675412
2028.271973,1675372
2028.871948,1675557
2029.472046,1675646
2030.072021,1675512
2030.671997,1675689
2031.271973,1675577
2031.871948,1675715
2032.472046,1675809
2033.072021,1675775
2033.671997,1675848
2034.271973,1675861
2034.871948,1675923
2035.472046,1675886
2036.072021,1675850
2036.671997,1675879
2037.271973,1675902
2037.871948,1675860
2038.472046,1675933
2039.072021,1675902
2039.671997,1675995
2040.271973,1675866
2040.871948,1675930
2041.472046,1675879
2042.072021,1675846
2042.671997,1675891
2043.271973,1675930
2043.871948,1675788
2044.472046,1675850
2045.072021,1675846
2045.671997,1675741
2046.271973,1675719
2046.871948,1675689
2047.472046,1675645
2048.072021,1675610
2048.672119,1675719
2049.271973,1675634
2049.87207,1675654
2050.471924,1675629
2051.072021,1675600
2051.672119,1675588
2052.271973,1675617
2052.87207,1675629
2053.471924,1675440
2054.072021,1675709
2054.672119,1675538
2055.271973,1675491
2055.87207,1675285
2056.471924,1675606
2057.072021,1675494
2057.672119,1675595
2058.271973,1675387
2058.87207,1675438
2059.471924,1675319
2060.072021,1675121
2060.672119,1675326
2061.271973,1675263
2061.87207,1675213
2062.471924,1675206
2063.072021,1675276
2063.672119,1675162
2064.271973,1675194
2064.87207,1675054
2065.471924,1675092
2066.072021,1675163
2066.672119,1675029
2067.271973,1675030
2067.87207,1675099
2068.471924,1675019
2069.072021,1674959
2069.672119,1674963
2070.271973,1674913
2070.87207,1674857
2071.471924,1674797
2072.072021,1674712
2072.672119,1674740
2073.271973,1674826
2073.87207,1674700
2074.471924,1674770
2075.072021,1674622
2075.672119,1674644
2076.271973,1674639
2076.87207,1674545
2077.471924,1674464
2078.072021,1674572
2078.672119,1674517
2079.271973,1674541
2079.87207,1674453
2080.471924,1674462
2081.072021,1674428
2081.672119,1674424
2082.271973,1674253
2082.87207,1674440
2083.471924,1674264
2084.072021,1674312
2084.672119,1674216
2085.271973,1674261
2085.87207,1674260
2086.471924,1674287
2087.072021,1674223
2087.672119,1674186
2088.271973,1674045
2088.87207,1674068
2089.471924,1674146
2090.072021,1674054
2090.672119,1674065
2091.271973,1673970
2091.87207,1673988
2092.471924,1673952
2093.072021,1674047
2093.672119,1673899
2094.271973,1673947
2094.87207,1673880
2095.471924,1673829
2096.072021,1673861
2096.672119,1673755
2097.271973,1673854
2097.971924,1673803
2098.572021,1673671
2099.172119,1673771
2099.771973,1673648
2100.37207,1673697
2100.971924,1673634
2101.572021,1673625
2102.172119,1673574
2102.771973,1673612
2103.37207,1673558
2103.971924,1673565
2104.572021,1673617
2105.172119,1673530
2105.771973,1673443
2106.37207,1673404
2106.971924,1673482
2107.572021,1673379
2108.172119,1673342
2108.771973,1673407
2109.37207,1673289
2109.971924,1673291
2110.572021,1673236
2111.172119,1673274
2111.771973,1673232
2112.37207,1673152
2112.971924,1673201
2113.572021,1673155
2114.172119,1673118
2114.771973,1673134
2115.37207,1673163
2115.971924,1673116
2116.572021,1673098
2117.172119,1673042
2117.771973,1672958
2118.37207,1672975
2118.971924,1673045
2119.572021,1673030
2120.172119,1672917
2120.771973,1673017
2121.37207,1672983
2121.971924,1672781
2122.572021,1672870
2123.172119,1672887
2123.771973,1672842
2124.37207,1672847
2124.971924,1672853
2125.572021,1672725
2126.172119,1672797
2126.771973,1672702
2127.37207,1672712
2127.971924,1672744
2128.572021,1672651
2129.172119,1672602
2129.771973,1672568
2130.37207,1672596
2130.971924,1672570
2131.572021,1672557
2132.172119,1672563
2132.771973,1672598
2133.37207,1672534
2133.971924,1672436
2134.572021,1672543
2135.172119,1672358
2135.771973,1672366
2136.37207,1672414
2136.971924,1672304
2137.572021,1672427
2138.172119,1672326
2138.771973,1672317
2139.37207,1672327
2139.971924,1672308
2140.572021,1672264
2141.172119,1672262
2141.771973,1672199
2142.37207,1672131
2142.971924,1672206
2143.572021,1671888
2144.172119,1672278
2144.771973,1672155
2145.37207,1672018
2145.971924,1672025
2146.572021,1672140
2147.172119,1672114
2147.771973,1671979
2148.37207,1671905
2148.971924,1671935
2149.572021,1671940
2150.172119,1671987
2150.771973,1671922
2151.37207,1671916
2151.971924,1672046
2152.572021,1671846
2153.172119,1671856
2153.771973,1671807
2154.37207,1671900
2154.971924,1671650
2155.572021,1671675
2156.172119,1671743
2156.771973,1671636
2157.37207,1671666
2157.971924,1671720
2158.572021,1671693
2159.172119,1671611
2159.771973,1671585
2160.37207,1671540
2160.971924,1671551
2161.572021,1671246
2162.172119,1671432
2162.771973,1671501
2163.37207,1671385
2163.971924,1671351
2164.572021,1671283
2165.172119,1671465
2165.771973,1671257
2166.37207,1671121
2166.971924,1671271
2167.572021,1671433
2168.172119,1671321
2168.771973,1671199
2169.37207,1671410
2169.971924,1671308
2170.572021,1671149
2171.172119,1671209
2171.771973,1671215
2172.37207,1671187
2172.971924,1671077
2173.572021,1671101
2174.172119,1671147
2174.771973,1671148
2175.37207,1671144
2175.971924,1671222
2176.572021,1670925
2177.172119,1671130
2177.771973,1671148
2178.37207,1671101
2178.971924,1671006
2179.572021,1671197
2180.172119,1670983
2180.771973,1670999
2181.37207,1670990
2181.971924,1671022
2182.572021,1670908
2183.172119,1670945
2183.771973,1670905
2184.37207,1670890
2184.971924,1670652
2185.572021,1670567
2186.172119,1670774
2186.771973,1670617
2187.37207,1670623
2187.971924,1670522
2188.572021,1670717
2189.172119,1670516
2189.771973,1670599
2190.37207,1670525
2190.971924,1670536
2191.572021,1670529
2192.172119,1670470
2192.771973,1670448
2193.37207,1670459
2193.971924,1670447
2194.572021,1670516
2195.172119,1670356
2195.771973,1670329
2196.37207,1670369
2196.971924,1670441
2197.572021,1670337
2198.172119,1670447
2198.771973,1670473
2199.37207,1670510
2199.971924,1670208
2200.572021,1670682
2201.172119,1671201
2201.771973,1677393
2202.37207,1673277
2202.971924,1672631
2203.572021,1676881
2204.172119,1673748
2204.771973,1680475
2205.37207,1675209
2205.971924,1678637
2206.572021,1676246
2207.172119,1681977
2207.771973,1674339
2208.37207,1671356
2208.971924,1686635
2209.572021,1679273
2210.172119,1674152
2210.771973,1680688
2211.37207,1673540
2211.971924,1677368
2212.572021,1678091
2213.172119,1680645
2213.771973,1675705
2214.37207,1684175
2214.971924,1684775
2215.572021,1673775
2216.172119,1667074
2216.771973,1677604
2217.37207,1676193
2217.971924,1689860
2218.572021,1681060
2219.172119,1689962
2219.771973,1672845
2220.37207,1675956
2220.971924,1676976
2221.572021,1690008
2222.172119,1680559
2222.771973,1691212
2223.37207,1667799
2223.971924,1695555
2224.572021,1677437
2225.172119,1691244
2225.771973,1677029
2226.37207,1671500
2226.971924,1667010
2227.572021,1676980
2228.172119,1672645
2228.771973,1678125
2229.37207,1686905
2229.971924,1676123
2230.572021,1673911
2231.172119,1674302
2231.771973,1688486
2232.37207,1699303
2232.971924,1698351
2233.572021,1694699
2234.172119,1693554
2234.771973,1672768
2235.37207,1699708
2235.971924,1703444
2236.572021,1701030
2237.172119,1690709
2237.771973,1673784
2238.37207,1698510
2238.971924,1683207
2239.572021,1683014
2240.172119,1690532
2240.771973,1712446
2241.37207,1704597
2241.971924,1708965
2242.572021,1715515
2243.172119,1704576
2243.771973,1695388
2244.37207,1700043
2244.971924,1680682
2245.572021,1673983
2246.172119,1668632
2246.771973,1679261
2247.37207,1685392
2247.971924,1676995
2248.572021,1676099
2249.172119,1681885
2249.771973,1692656
2250.37207,1657819
2250.971924,1680418
2251.572021,1672876
2252.172119,1659692
2252.771973,1684450
2253.37207,1688186
2253.971924,1664827
2254.572021,1680856
2255.172119,1662518
2255.771973,1663792
2256.37207,1658826
2256.971924,1624067
2257.572021,1656170
2258.172119,1668088
2258.771973,1647218
2259.37207,1644089
2259.971924,1649974
2260.572021,1685966
2261.172119,1669030
2261.771973,1627200
2262.37207,1659498
2262.971924,1661513
2263.572021,1672833
2264.172119,1679022
2264.771973,1655947
2265.37207,1687695
2265.971924,1706078
2266.572021,1677199
2267.172119,1667434
2267.771973,1694787
2268.37207,1681050
2268.971924,1683389
2269.572021,1681554
2270.172119,1695577
2270.771973,1684293
2271.37207,1706585
2271.971924,1663459
2272.572021,1661958
2273.172119,1672114
2273.771973,1690505
2274.37207,1688209
2274.971924,1681847
2275.572021,1674017
2276.172119,1667235
2276.771973,1661681
2277.37207,1688203
2277.971924,1673537
2278.572021,1650070
2279.172119,1673134
2279.771973,1668686
2280.37207,1677633
2280.971924,1714547
2281.572021,1638695
2282.172119,1668103
2282.771973,1697575
2283.37207,1611718
2283.971924,1661633
2284.572021,1677543
2285.172119,1691812
2285.771973,1657937
2286.37207,1658900
2286.971924,1688566
2287.572021,1647851
2288.172119,1660969
2288.771973,1717290
2289.37207,1687322
2289.971924,1703381
2290.572021,1695231
2291.172119,1686679
2291.771973,1689079
2292.37207,1657761
2292.971924,1681122
2293.572021,1660566
2294.172119,1688614
2294.771973,1675635
2295.37207,1662270
2295.971924,1663649
2296.572021,1661728
2297.172119,1665687
2297.771973,1669741
2298.37207,1677231
2298.971924,1672894
2299.572021,1663397
2300.172119,1644718
2300.771973,1669155
2301.37207,1676706
2301.971924,1684972
2302.572021,1655933
2303.172119,1651107
2303.771973,1688496
2304.37207,1669256
2304.971924,1665811
2305.572021,1678235
2306.172119,1666722
2306.771973,1651078
2307.37207,1682880
2307.971924,1667055
2308.572021,1702367
2309.172119,1602509
2309.771973,1684874
2310.37207,1679716
2310.971924,1666030
2311.572021,1670352
2312.172119,1676373
2312.771973,1665150
2313.37207,1670931
2313.971924,1651421
2314.572021,1678520
2315.172119,1654436
2315.771973,1706073
2316.37207,1677937
2316.971924,1667310
2317.572021,1661078
2318.172119,1685484
2318.771973,1692884
2319.37207,1696105
2319.971924,1677369
2320.572021,1711077
2321.172119,1681327
2321.771973,1692601
2322.37207,1698870
2322.971924,1665185
2323.572021,1701345
2324.172119,1692389
2324.771973,1696674
2325.37207,1684142
2325.971924,1691930
2326.572021,1696423
2327.172119,1692767
2327.771973,1670315
2328.37207,1685699
2328.971924,1692528
2329.572021,1690625
2330.172119,1679227
2330.771973,1688131
2331.37207,1681462
2331.971924,1681399
2332.572021,1702128
2333.172119,1686168
2333.771973,1692164
2334.37207,1668262
2334.971924,1718662
2335.572021,1672364
2336.172119,1693279
2336.771973,1699516
2337.37207,1679302
2337.971924,1699073
2338.572021,1693286
2339.172119,1674306
2339.771973,1673560
2340.37207,1693536
2340.971924,1687283
2341.572021,1690069
2342.172119,1690526
2342.771973,1690562
2343.37207,1684149
2343.971924,1682941
2344.572021,1688337
2345.172119,1691959
2345.771973,1674620
2346.37207,1679134
2346.971924,1681424
2347.572021,1681659
2348.172119,1683519
2348.771973,1681625
2349.37207,1674562
2349.971924,1673236
2350.572021,1670074
2351.172119,1673837
2351.771973,1673715
2352.37207,1680496
2352.971924,1687658
2353.572021,1678646
2354.172119,1677797
2354.771973,1671592
2355.37207,1665296
2355.971924,1667292
2356.572021,1670493
2357.172119,1672065
2357.771973,1663898
2358.37207,1671472
2358.971924,1663905
2359.572021,1658112
2360.172119,1656631
2360.771973,1658288
2361.37207,1657773
2361.971924,1659024
2362.572021,1661597
2363.172119,1663575
2363.771973,1663642
2364.37207,1662810
2364.971924,1667153
2365.572021,1668124
2366.172119,1667318
2366.771973,1666150
2367.37207,1667890
2367.971924,1664335
2368.572021,1666381
2369.172119,1669476
2369.771973,1669602
2370.37207,1670167
2370.971924,1670808
2371.572021,1672150
2372.172119,1671034
2372.771973,1671885
2373.37207,1671291
2373.971924,1674554
2374.572021,1672013
2375.172119,1665531
2375.771973,1665763
2376.37207,1667547
2376.971924,1668381
2377.572021,1668148
2378.172119,1670384
2378.771973,1666026
2379.37207,1671957
2379.971924,1678382
2380.572021,1687737
2381.172119,1687184
2381.771973,1688516
2382.37207,1679998
2382.971924,1667294
2383.572021,1661644
2384.172119,1665778
2384.771973,1663363
2385.37207,1663065
2385.971924,1660356
2386.572021,1656960
2387.172119,1651423
2387.771973,1670921
2388.37207,1682133
2388.971924,1672830
2389.572021,1671345
2390.172119,1671853
2390.771973,1670473
2391.37207,1668056
2391.971924,1668498
2392.572021,1669025
2393.172119,1675038
2393.771973,1679185
2394.37207,1676692
2394.971924,1678985
2395.572021,1672146
2396.172119,1668816
2396.771973,1670887
2397.37207,1671356
2397.971924,1671814
2398.572021,1672276
2399.172119,1671728
2399.771973,1671944
2400.37207,1672397
2400.971924,1672629
2401.572021,1674313
2402.172119,1674767
2402.771973,1675912
2403.37207,1675169
2403.971924,1675135
2404.572021,1675761
2405.172119,1676190
2405.771973,1677730
2406.37207,1675868
2406.971924,1679853
2407.572021,1690914
2408.172119,1690890
2408.771973,1689483
2409.37207,1689838
2409.971924,1686963
2410.572021,1687287
2411.172119,1685991
2411.771973,1683725
2412.37207,1681662
2412.971924,1682143
2413.572021,1681388
2414.172119,1681689
2414.771973,1681653
2415.37207,1683010
2415.971924,1683755
2416.572021,1683510
2417.172119,1681869
2417.771973,1678935
2418.37207,1675750
2418.971924,1668313
2419.572021,1667743
2420.172119,1670962
2420.771973,1670209
2421.37207,1670313
2421.971924,1668997
2422.572021,1668488
2423.172119,1670832
2423.771973,1672063
2424.37207,1670662
2424.971924,1669960
2425.572021,1674498
2426.172119,1674726
2426.771973,1670904
2427.37207,1672470
2427.971924,1672272
2428.572021,1672267
2429.172119,1673258
2429.771973,1674507
2430.37207,1675723
2430.971924,1675847
2431.572021,1674929
2432.172119,1674025
2432.771973,1674495
2433.37207,1669460
2433.971924,1667449
2434.572021,1660076
2435.172119,1663670
2435.771973,1673248
2436.37207,1673624
2436.971924,1674829
2437.572021,1673551
2438.172119,1668018
2438.771973,1666452
2439.37207,1661140
2439.971924,1662964
2440.572021,1663045
2441.172119,1663808
2441.771973,1659774
2442.37207,1661851
2442.971924,1662476
2443.572021,1660590
2444.172119,1662060
2444.771973,1665600
2445.37207,1662980
2445.971924,1654563
2446.572021,1660041
2447.172119,1664099
2447.771973,1658937
2448.37207,1661279
2448.971924,1660366
2449.572021,1667617
2450.172119,1665630
2450.771973,1664580
2451.37207,1663989
2451.971924,1670290
2452.572021,1664307
2453.172119,1659911
2453.771973,1661418
2454.37207,1667064
2454.971924,1669390
2455.572021,1667927
2456.172119,1666153
2456.771973,1667356
2457.37207,1669647
2457.971924,1669884
2458.572021,1670096
2459.172119,1669368
2459.771973,1671261
2460.37207,1672255
2460.971924,1673189
2461.572021,1672211
2462.172119,1674043
2462.771973,1674766
2463.37207,1672471
2463.971924,1674227
2464.572021,1673656
2465.172119,1675899
2465.771973,1686199
2466.37207,1687522
2466.971924,1687414
2467.572021,1687145
2468.172119,1681668
2468.771973,1677715
2469.37207,1680793
2469.971924,1675210
2470.572021,1674330
2471.172119,1674501
2471.771973,1674500
2472.37207,1673538
2472.971924,1673689
2473.572021,1673707
2474.172119,1672174
2474.771973,1670965
2475.37207,1670204
2475.971924,1666083
2476.572021,1661182
2477.172119,1659835
2477.771973,1660778
2478.37207,1658653
2478.971924,1655235
2479.572021,1656122
2480.172119,1656995
2480.771973,1656311
2481.37207,1656257
2481.971924,1659921
2482.572021,1663135
2483.172119,1660528
2483.771973,1659287
2484.37207,1661720
2484.971924,1663661
2485.572021,1662941
2486.172119,1659761
2486.771973,1657158
2487.37207,1659349
2487.971924,1659485
2488.572021,1661045
2489.172119,1661713
2489.771973,1668879
2490.37207,1669822
2490.971924,1664105
2491.572021,1668112
2492.172119,1670359
2492.771973,1670579
2493.37207,1671458
2493.971924,1671930
2494.572021,1670677
2495.172119,1672108
2495.87207,1676325
2496.471924,1672968
2497.072021,1674545
2497.672119,1675025
2498.271973,1669506
2498.87207,1669496
2499.471924,1676504
2500.072021,1676351
2500.672119,1672296
2501.271973,1673836
2501.87207,1672671
2502.471924,1671302
2503.072021,1672091
2503.672119,1670261
2504.271973,1672812
2504.87207,1676384
2505.471924,1680709
2506.072021,1685630
2506.672119,1686560
2507.271973,1683263
2507.87207,1676738
2508.471924,1669482
2509.072021,1670547
2509.672119,1672312
2510.271973,1669824
2510.87207,1668894
2511.471924,1665959
2512.072021,1661137
2512.672119,1667840
2513.271973,1673834
2513.87207,1671543
2514.471924,1668495
2515.072021,1666968
2515.672119,1665773
2516.271973,1665046
2516.87207,1665904
2517.471924,1669017
2518.072021,1671755
2518.672119,1671571
2519.271973,1671713
2519.87207,1670800
2520.471924,1670775
2521.072021,1667226
2521.672119,1664830
2522.271973,1668406
2522.87207,1668829
2523.471924,1665412
2524.072021,1663277
2524.672119,1663414
2525.271973,1665404
2525.87207,1667033
2526.471924,1668247
2527.072021,1665839
2527.672119,1660259
2528.271973,1658930
2528.87207,1662664
2529.471924,1664408
2530.072021,1663960
2530.672119,1655691
2531.271973,1652943
2531.87207,1652622
2532.471924,1648753
2533.072021,1632865
2533.672119,1648246
2534.271973,1648678
2534.87207,1651876
2535.471924,1654807
2536.072021,1656335
2536.672119,1653450
2537.271973,1654658
2537.87207,1650726
2538.471924,1647646
2539.072021,1651313
2539.672119,1633313
2540.271973,1659666
2540.87207,1659637
2541.471924,1658841
2542.072021,1657932
2542.672119,1657243
2543.271973,1656978
2543.87207,1657845
2544.471924,1658008
2545.072021,1656339
2545.672119,1648295
2546.271973,1646184
2546.87207,1658767
2547.471924,1667639
2548.072021,1664915
2548.672119,1664039
2549.271973,1664097
2549.87207,1662465
2550.471924,1663461
2551.072021,1664761
2551.672119,1665408
2552.271973,1665624
2552.87207,1665818
2553.471924,1669727
2554.072021,1670951
2554.672119,1669523
2555.271973,1669126
2555.87207,1670682
2556.471924,1671081
2557.072021,1670929
2557.672119,1670055
2558.271973,1668071
2558.87207,1662937
2559.471924,1657948
2560.072021,1657741
2560.672119,1658602
2561.271973,1658300
2561.87207,1657732
2562.471924,1657302
2563.072021,1657718
2563.672119,1657491
2564.271973,1658075
2564.87207,1657909
2565.471924,1657614
2566.072021,1657793
2566.672119,1658394
2567.271973,1658812
2567.87207,1659320
2568.471924,1661342
2569.072021,1663522
2569.672119,1663531
2570.271973,1664040
2570.87207,1665165
2571.471924,1666592
2572.072021,1665798
2572.672119,1669902
2573.271973,1671673
2573.87207,1672713
2574.471924,1680917
2575.072021,1696245
2575.672119,1688189
2576.271973,1678273
2576.87207,1681537
2577.471924,1683591
2578.072021,1680904
2578.672119,1676119
2579.271973,1674318
2579.87207,1673001
2580.471924,1669515
2581.072021,1668705
2581.672119,1669727
2582.271973,1670302
2582.87207,1667768
2583.471924,1665252
2584.072021,1663522
2584.672119,1664545
2585.271973,1659964
