Frame,Time,Tank 1 Slice 1 Min,Tank 1 Slice 1 Max,Tank 2 Slice 1 Min,Tank 2 Slice 1 Max,Tank 3 Slice 1 Min,Tank 3 Slice 1 Max,Tank 1 Slice 2 Min,Tank 1 Slice 2 Max,Tank 2 Slice 2 Min,Tank 2 Slice 2 Max,Tank 3 Slice 2 Min,Tank 3 Slice 2 Max,Tank 1 Slice 3 Min,Tank 1 Slice 3 Max,Tank 2 Slice 3 Min,Tank 2 Slice 3 Max,Tank 3 Slice 3 Min,Tank 3 Slice 3 Max,Tank 1 Slice 4 Min,Tank 1 Slice 4 Max,Tank 2 Slice 4 Min,Tank 2 Slice 4 Max,Tank 3 Slice 4 Min,Tank 3 Slice 4 Max,Tank 1 Slice 5 Min,Tank 1 Slice 5 Max,Tank 2 Slice 5 Min,Tank 2 Slice 5 Max,Tank 3 Slice 5 Min,Tank 3 Slice 5 Max,Tank 1 Slice 6 Min,Tank 1 Slice 6 Max,Tank 2 Slice 6 Min,Tank 2 Slice 6 Max,Tank 3 Slice 6 Min,Tank 3 Slice 6 Max,Tank 1 Slice 7 Min,Tank 1 Slice 7 Max,Tank 2 Slice 7 Min,Tank 2 Slice 7 Max,Tank 3 Slice 7 Min,Tank 3 Slice 7 Max
6796,0.0,-0.05470270270270124,6.7831351351351366,-0.05189743589743572,6.748588793922127,-0.055074829931971055,6.453954144620812,-0.05470270270270124,6.803395395395397,-0.05189743589743572,6.852383665717,-0.055074829931971055,6.98226455026455,-0.05470270270270124,6.785161161161163,-0.05189743589743572,6.973477682811018,-0.055074829931971055,6.82213958175863,-0.05470270270270124,6.7831351351351366,-0.05189743589743572,7.006153846153848,-0.055074829931971055,6.932289241622574,-0.05470270270270124,6.621053053053054,0.0567027540360876,7.006153846153848,-0.055074829931971055,7.0679365079365075,-0.05470270270270124,6.506582582582581,-0.05189743589743572,6.956178537511872,-0.055074829931971055,7.102613252708491,-0.05470270270270124,6.133793793793792,-0.05189743589743572,6.800486229819563,-0.055074829931971055,7.082215167548502
6797,0.03333333333333333,-0.05470270270270124,6.78414814814815,-0.05189743589743572,6.751471984805318,-0.055074829931971055,6.448089695137314,-0.05470270270270124,6.810486486486488,-0.05189743589743572,6.855266856600191,-0.055074829931971055,6.963906273620559,-0.05470270270270124,6.788200200200203,-0.05189743589743572,6.98020512820513,-0.055074829931971055,6.825709246661628,-0.05470270270270124,6.7831351351351366,-0.049014245014244846,7.006153846153848,-0.055074829931971055,6.934839002267573,-0.05470270270270124,6.624092092092093,0.04949477682811042,7.006153846153848,-0.055074829931971055,7.073036029226505,-0.05470270270270124,6.513167167167165,-0.05189743589743572,6.9590617283950635,-0.055074829931971055,7.099553539934493,-0.05470270270270124,6.13126126126126,-0.05189743589743572,6.8033694207027535,-0.055074829931971055,7.073036029226507
6798,0.06666666666666668,-0.05470270270270124,6.785161161161163,-0.05189743589743572,6.7543551756885085,-0.055074829931971055,6.442225245653818,-0.05470270270270124,6.817577577577578,-0.05189743589743572,6.858150047483382,-0.055074829931971055,6.945547996976568,-0.05470270270270124,6.791239239239242,-0.05189743589743572,6.986932573599241,-0.055074829931971055,6.829278911564625,-0.05470270270270124,6.7831351351351366,-0.04613105413105397,7.006153846153848,-0.055074829931971055,6.937388762912573,-0.05470270270270124,6.627131131131133,0.0567027540360876,7.006153846153848,-0.055074829931971055,7.078135550516502,-0.05470270270270124,6.519751751751749,-0.05189743589743572,6.961944919278255,-0.055074829931971055,7.0964938271604945,-0.05470270270270124,6.128728728728727,-0.05189743589743572,6.806252611585944,-0.055074829931971055,7.063856890904511
6799,0.1,-0.05470270270270124,6.788200200200203,-0.05189743589743572,6.760121557454891,-0.055074829931971055,6.428711514235324,-0.05470270270270124,6.824668668668669,-0.05189743589743572,6.863916429249763,-0.055074829931971055,6.908831443688586,-0.05470270270270124,6.798330330330333,-0.05189743589743572,6.992698955365623,-0.055074829931971055,6.8323386243386235,-0.05470270270270124,6.78414814814815,-0.04036467236467222,7.007114909781578,-0.055074829931971055,6.9394285714285715,-0.05470270270270124,6.633209209209211,0.07352136752136779,7.007114909781578,-0.055074829931971055,7.081195263290501,-0.05470270270270124,6.528868868868866,-0.05189743589743572,6.967711301044638,-0.055074829931971055,7.090374401612498,-0.05470270270270124,6.127715715715714,-0.05189743589743572,6.812980056980056,-0.055074829931971055,7.054677752582516
6800,0.13333333333333333,-0.05470270270270124,6.791239239239242,-0.05189743589743572,6.7658879392212725,-0.055074829931971055,6.41519778281683,-0.05470270270270124,6.83175975975976,-0.05189743589743572,6.869682811016145,-0.055074829931971055,6.872114890400604,-0.05470270270270124,6.805421421421424,-0.05189743589743572,6.9984653371320045,-0.055074829931971055,6.835398337112622,-0.05470270270270124,6.785161161161163,-0.03459829059829047,7.0080759734093085,-0.055074829931971055,6.94146837994457,-0.05470270270270124,6.6392872872872895,0.09033998100664799,7.0080759734093085,-0.055074829931971055,7.084254976064499,-0.05470270270270124,6.537985985985983,-0.05189743589743572,6.973477682811019,-0.055074829931971055,7.084254976064501,-0.05470270270270124,6.128728728728727,-0.05189743589743572,6.819707502374168,-0.055074829931971055,7.055697656840516
6801,0.16666666666666666,-0.05470270270270124,6.79731731731732,-0.05189743589743572,6.772615384615385,-0.055074829931971055,6.408058453010833,-0.05470270270270124,6.837837837837839,-0.05189743589743572,6.8764102564102565,-0.055074829931971055,6.829278911564625,-0.05470270270270124,6.815551551551554,-0.05189743589743572,7.001348528015195,-0.055074829931971055,6.83947795414462,-0.05470270270270124,6.788200200200203,-0.02594871794871785,7.010959164292499,-0.055074829931971055,6.944528092718569,-0.05470270270270124,6.6463783783783805,0.10739886039886065,7.010959164292499,-0.055074829931971055,7.086294784580498,-0.05470270270270124,6.54406406406406,-0.05189743589743572,6.980205128205132,-0.055074829931971055,7.090374401612498,-0.05470270270270124,6.128728728728727,-0.05189743589743572,6.8302792022792005,-0.055074829931971055,7.0597772738725135
6802,0.2,-0.05470270270270124,6.810486486486488,-0.05189743589743572,6.785109211775879,-0.055074829931971055,6.407038548752833,-0.05470270270270124,6.851007007007008,-0.05189743589743572,6.889865147198481,-0.055074829931971055,6.800721592340638,-0.05470270270270124,6.837837837837839,-0.05189743589743572,7.006153846153847,-0.055074829931971055,6.846617283950616,-0.05470270270270124,6.79731731731732,-0.017299145299145228,7.019608736942072,-0.055074829931971055,6.953707231040564,-0.05470270270270124,6.660560560560563,0.10739886039886065,7.019608736942072,-0.055074829931971055,7.090374401612496,-0.05470270270270124,6.557233233233229,-0.05189743589743572,6.992698955365625,-0.055074829931971055,7.090374401612498,-0.05470270270270124,6.128728728728727,-0.05189743589743572,6.855266856600188,-0.055074829931971055,7.0597772738725135
6803,0.2333333333333333,-0.05470270270270124,6.823655655655656,-0.05189743589743572,6.793758784425452,-0.055074829931971055,6.407038548752833,-0.05470270270270124,6.86518918918919,-0.05189743589743572,6.902358974358974,-0.055074829931971055,6.800721592340638,-0.05470270270270124,6.860124124124123,-0.05189743589743572,7.010959164292498,-0.055074829931971055,6.852736709498615,-0.05470270270270124,6.810486486486488,-0.017299145299145228,7.032102564102566,-0.055074829931971055,6.966965986394559,-0.05470270270270124,6.674742742742745,0.11821082621082651,7.0330636277302965,-0.055074829931971055,7.095473922902493,-0.05470270270270124,6.571415415415411,-0.05189743589743572,7.002309591642927,-0.055074829931971055,7.090374401612498,-0.05470270270270124,6.128728728728727,-0.05189743589743572,6.885059829059828,-0.055074829931971055,7.0597772738725135
6804,0.26666666666666666,-0.05470270270270124,6.8337857857857855,-0.05189743589743572,6.796641975308643,-0.055074829931971055,6.407038548752833,-0.05470270270270124,6.878358358358358,-0.05189743589743572,6.9148528015194675,-0.055074829931971055,6.800721592340638,-0.05470270270270124,6.877345345345344,-0.05189743589743572,7.019608736942071,-0.055074829931971055,6.856816326530614,-0.05470270270270124,6.824668668668669,-0.017299145299145228,7.044596391263059,-0.055074829931971055,6.980224741748554,-0.05470270270270124,6.691963963963966,0.16338081671415033,7.049401709401712,-0.055074829931971055,7.100573444192491,-0.05470270270270124,6.596740740740737,-0.05189743589743572,7.0099981006647685,-0.055074829931971055,7.090374401612498,-0.05470270270270124,6.128728728728727,-0.05189743589743572,6.912930674264006,-0.055074829931971055,7.0597772738725135
6805,0.3,-0.05470270270270124,6.841889889889892,-0.05189743589743572,6.796641975308643,-0.055074829931971055,6.407038548752833,-0.05470270270270124,6.887475475475474,-0.05189743589743572,6.9283076923076905,-0.055074829931971055,6.800721592340638,-0.05470270270270124,6.887475475475474,-0.05189743589743572,7.032102564102564,-0.055074829931971055,6.860895943562612,-0.05470270270270124,6.837837837837839,-0.017299145299145228,7.054207027540362,-0.055074829931971055,6.989403880070549,-0.05470270270270124,6.714250250250252,0.2027844254510924,7.066700854700857,-0.055074829931971055,7.103633156966489,-0.05470270270270124,6.636248248248243,-0.05189743589743572,7.019608736942072,-0.055074829931971055,7.090374401612498,-0.05470270270270124,6.131767767767766,-0.05189743589743572,6.93215194681861,-0.055074829931971055,7.062836986646512
